"Finalmethynames","Finalmethy1names","Finalgenenames","Finalsimilarityvalues"
"116","GFAP","KCNQ1","GFAP.KCNQ1",0.0903614658452229
"117","GFAP","PITX2","GFAP.PITX2",0.19160057027902
"118","GFAP","S100A2","GFAP.S100A2",0.211373963144388
"119","GFAP","TBX1","GFAP.TBX1",0.0931626884765602
"120","GFAP","TUSC3","GFAP.TUSC3",0.157923605831047
"121","GFAP","SHB","GFAP.SHB",0.143552624991557
"122","X9.Sep","TRAF4","X9.Sep.TRAF4",0.0530599153240069
"123","EPO","ACVR1B","EPO.ACVR1B",0.0945746074327319
"124","EPO","FABP3","EPO.FABP3",0.0565092348973792
"125","EPO","FYN","EPO.FYN",0.100476221670728
"126","STAT5A","ATP10A","STAT5A.ATP10A",0.0529401911249266
"127","ONECUT2","PRKCDBP","ONECUT2.PRKCDBP",0.255729159913101
"128","ONECUT2","TNFRSF10C","ONECUT2.TNFRSF10C",0.255729159913101
"129","ONECUT2","HLA.DRA","ONECUT2.HLA.DRA",0.255729159913101
"130","ONECUT2","SNRPN","ONECUT2.SNRPN",0.255729159913101
"131","ONECUT2","VAMP8","ONECUT2.VAMP8",0.255729159913101
"132","ONECUT2","FLT4","ONECUT2.FLT4",0.255729159913101
"133","ONECUT2","IL1B","ONECUT2.IL1B",0.255729159913101
"134","ONECUT2","BLK","ONECUT2.BLK",0.255729159913101
"135","ONECUT2","GALR1","ONECUT2.GALR1",0.255729159913101
"136","ONECUT2","EPHA5","ONECUT2.EPHA5",0.255729159913101
"137","ONECUT2","CYP2E1","ONECUT2.CYP2E1",0.255729159913101
"138","ONECUT2","SFRP1","ONECUT2.SFRP1",0.255729159913101
"139","ONECUT2","TJP2","ONECUT2.TJP2",0.255729159913101
"140","ONECUT2","RIPK3","ONECUT2.RIPK3",0.255729159913101
"141","ONECUT2","KCNK4","ONECUT2.KCNK4",0.255729159913101
"142","ONECUT2","CHFR","ONECUT2.CHFR",0.255729159913101
"143","ONECUT2","LTA","ONECUT2.LTA",0.255729159913101
"144","ONECUT2","NCL","ONECUT2.NCL",0.255729159913101
"145","ONECUT2","MMP14","ONECUT2.MMP14",0.255729159913101
"146","ONECUT2","SERPINB5","ONECUT2.SERPINB5",0.255729159913101
"147","ONECUT2","PYCARD","ONECUT2.PYCARD",0.255729159913101
"148","ONECUT2","DAPK1","ONECUT2.DAPK1",0.255729159913101
"149","ONECUT2","CFTR","ONECUT2.CFTR",0.255729159913101
"150","ONECUT2","PLAT","ONECUT2.PLAT",0.255729159913101
"151","ONECUT2","ACVR1","ONECUT2.ACVR1",0.255729159913101
"152","ONECUT2","CD86","ONECUT2.CD86",0.255729159913101
"153","ONECUT2","OPCML","ONECUT2.OPCML",0.255729159913101
"154","ONECUT2","DCC","ONECUT2.DCC",0.255729159913101
"155","ONECUT2","PMP22","ONECUT2.PMP22",0.255729159913101
"156","ONECUT2","FGF12","ONECUT2.FGF12",0.255729159913101
"157","ONECUT2","NBL1","ONECUT2.NBL1",0.255729159913101
"158","ONECUT2","TIAM1","ONECUT2.TIAM1",0.255729159913101
"159","ONECUT2","PTPRF","ONECUT2.PTPRF",0.255729159913101
"160","ONECUT2","POMC","ONECUT2.POMC",0.255729159913101
"161","ONECUT2","LEFTY2","ONECUT2.LEFTY2",0.255729159913101
"162","ONECUT2","KRT5","ONECUT2.KRT5",0.255729159913101
"163","ONECUT2","DBC1","ONECUT2.DBC1",0.255729159913101
"164","ONECUT2","TFPI2","ONECUT2.TFPI2",0.255729159913101
"165","ONECUT2","SPDEF","ONECUT2.SPDEF",0.255729159913101
"166","ONECUT2","HBEGF","ONECUT2.HBEGF",0.255729159913101
"167","ONECUT2","TGFBR3","ONECUT2.TGFBR3",0.255729159913101
"168","ONECUT2","NES","ONECUT2.NES",0.255729159913101
"169","ONECUT2","SFTPB","ONECUT2.SFTPB",0.255729159913101
"170","ONECUT2","SPI1","ONECUT2.SPI1",0.255729159913101
"171","ONECUT2","FRZB","ONECUT2.FRZB",0.255729159913101
"172","ONECUT2","MT1A","ONECUT2.MT1A",0.255729159913101
"173","ONECUT2","S100A4","ONECUT2.S100A4",0.255729159913101
"174","ONECUT2","KIT","ONECUT2.KIT",0.255729159913101
"175","ONECUT2","GPC3","ONECUT2.GPC3",0.255729159913101
"176","ONECUT2","NR2F6","ONECUT2.NR2F6",0.255729159913101
"177","ONECUT2","PTHLH","ONECUT2.PTHLH",0.255729159913101
"178","ONECUT2","ACTG2","ONECUT2.ACTG2",0.255729159913101
"179","ONECUT2","GABRB3","ONECUT2.GABRB3",0.255729159913101
"180","ONECUT2","RARA","ONECUT2.RARA",0.255729159913101
"181","ONECUT2","PODXL","ONECUT2.PODXL",0.255729159913101
"182","ONECUT2","GSTM1","ONECUT2.GSTM1",0.255729159913101
"183","ONECUT2","PDE1B","ONECUT2.PDE1B",0.255729159913101
"184","ONECUT2","TEK","ONECUT2.TEK",0.255729159913101
"185","ONECUT2","FGFR4","ONECUT2.FGFR4",0.255729159913101
"186","ONECUT2","PTK6","ONECUT2.PTK6",0.255729159913101
"187","ONECUT2","MYH11","ONECUT2.MYH11",0.255729159913101
"188","ONECUT2","TGFB3","ONECUT2.TGFB3",0.255729159913101
"189","ONECUT2","NQO1","ONECUT2.NQO1",0.255729159913101
"190","ONECUT2","GPX1","ONECUT2.GPX1",0.255729159913101
"191","ONECUT2","EPHB1","ONECUT2.EPHB1",0.255729159913101
"192","ONECUT2","ELK3","ONECUT2.ELK3",0.255729159913101
"193","ONECUT2","TNFRSF1A","ONECUT2.TNFRSF1A",0.255729159913101
"194","ONECUT2","GJB2","ONECUT2.GJB2",0.255729159913101
"195","ONECUT2","TNFRSF10D","ONECUT2.TNFRSF10D",0.255729159913101
"196","ONECUT2","PTK2","ONECUT2.PTK2",0.255729159913101
"197","ONECUT2","TGFB1","ONECUT2.TGFB1",0.255729159913101
"198","ONECUT2","HSD17B12","ONECUT2.HSD17B12",0.255729159913101
"199","ONECUT2","PTPN6","ONECUT2.PTPN6",0.255729159913101
"200","ONECUT2","ACVR1C","ONECUT2.ACVR1C",0.255729159913101
"201","ONECUT2","BMPR1A","ONECUT2.BMPR1A",0.255729159913101
"202","ONECUT2","GABRA5","ONECUT2.GABRA5",0.255729159913101
"203","ONECUT2","SHH","ONECUT2.SHH",0.255729159913101
"204","ONECUT2","PLXDC2","ONECUT2.PLXDC2",0.255729159913101
"205","ONECUT2","ABL1","ONECUT2.ABL1",0.255729159913101
"206","ONECUT2","MYB","ONECUT2.MYB",0.255729159913101
"207","ONECUT2","MLLT6","ONECUT2.MLLT6",0.255729159913101
"208","ONECUT2","XRCC1","ONECUT2.XRCC1",0.255729159913101
"209","ONECUT2","HIC1","ONECUT2.HIC1",0.255729159913101
"210","ONECUT2","TES","ONECUT2.TES",0.255729159913101
"211","ONECUT2","LMTK2","ONECUT2.LMTK2",0.255729159913101
"212","ONECUT2","STK11","ONECUT2.STK11",0.255729159913101
"213","ONECUT2","LIG3","ONECUT2.LIG3",0.255729159913101
"214","ONECUT2","FANCA","ONECUT2.FANCA",0.255729159913101
"215","ONECUT2","ELL","ONECUT2.ELL",0.255729159913101
"216","ONECUT2","TGFA","ONECUT2.TGFA",0.255729159913101
"217","ONECUT2","ITGB1","ONECUT2.ITGB1",0.255729159913101
"218","ONECUT2","LAMC1","ONECUT2.LAMC1",0.255729159913101
"219","PRKCDBP","TNFRSF10C","PRKCDBP.TNFRSF10C",0.255729159913101
"220","PRKCDBP","HLA.DRA","PRKCDBP.HLA.DRA",0.255729159913101
"221","PRKCDBP","SNRPN","PRKCDBP.SNRPN",0.255729159913101
"222","PRKCDBP","VAMP8","PRKCDBP.VAMP8",0.255729159913101
"223","PRKCDBP","FLT4","PRKCDBP.FLT4",0.255729159913101
"224","PRKCDBP","IL1B","PRKCDBP.IL1B",0.255729159913101
"225","PRKCDBP","BLK","PRKCDBP.BLK",0.255729159913101
"226","PRKCDBP","GALR1","PRKCDBP.GALR1",0.255729159913101
"227","PRKCDBP","EPHA5","PRKCDBP.EPHA5",0.255729159913101
"228","PRKCDBP","CYP2E1","PRKCDBP.CYP2E1",0.255729159913101
"229","PRKCDBP","SFRP1","PRKCDBP.SFRP1",0.255729159913101
"230","PRKCDBP","TJP2","PRKCDBP.TJP2",0.255729159913101
"231","PRKCDBP","RIPK3","PRKCDBP.RIPK3",0.255729159913101
"232","PRKCDBP","KCNK4","PRKCDBP.KCNK4",0.255729159913101
"233","PRKCDBP","CHFR","PRKCDBP.CHFR",0.255729159913101
"234","PRKCDBP","LTA","PRKCDBP.LTA",0.255729159913101
"235","PRKCDBP","NCL","PRKCDBP.NCL",0.255729159913101
"236","PRKCDBP","MMP14","PRKCDBP.MMP14",0.255729159913101
"237","PRKCDBP","SERPINB5","PRKCDBP.SERPINB5",0.255729159913101
"238","PRKCDBP","PYCARD","PRKCDBP.PYCARD",0.255729159913101
"239","PRKCDBP","DAPK1","PRKCDBP.DAPK1",0.255729159913101
"240","PRKCDBP","CFTR","PRKCDBP.CFTR",0.255729159913101
"241","PRKCDBP","PLAT","PRKCDBP.PLAT",0.255729159913101
"242","PRKCDBP","ACVR1","PRKCDBP.ACVR1",0.255729159913101
"243","PRKCDBP","CD86","PRKCDBP.CD86",0.255729159913101
"244","PRKCDBP","OPCML","PRKCDBP.OPCML",0.255729159913101
"245","PRKCDBP","DCC","PRKCDBP.DCC",0.255729159913101
"246","PRKCDBP","PMP22","PRKCDBP.PMP22",0.255729159913101
"247","PRKCDBP","FGF12","PRKCDBP.FGF12",0.255729159913101
"248","PRKCDBP","NBL1","PRKCDBP.NBL1",0.255729159913101
"249","PRKCDBP","TIAM1","PRKCDBP.TIAM1",0.255729159913101
"250","PRKCDBP","PTPRF","PRKCDBP.PTPRF",0.255729159913101
"251","PRKCDBP","POMC","PRKCDBP.POMC",0.255729159913101
"252","PRKCDBP","LEFTY2","PRKCDBP.LEFTY2",0.255729159913101
"253","PRKCDBP","KRT5","PRKCDBP.KRT5",0.255729159913101
"254","PRKCDBP","DBC1","PRKCDBP.DBC1",0.255729159913101
"255","PRKCDBP","TFPI2","PRKCDBP.TFPI2",0.255729159913101
"256","PRKCDBP","SPDEF","PRKCDBP.SPDEF",0.255729159913101
"257","PRKCDBP","HBEGF","PRKCDBP.HBEGF",0.255729159913101
"258","PRKCDBP","TGFBR3","PRKCDBP.TGFBR3",0.255729159913101
"259","PRKCDBP","NES","PRKCDBP.NES",0.255729159913101
"260","PRKCDBP","SFTPB","PRKCDBP.SFTPB",0.255729159913101
"261","PRKCDBP","SPI1","PRKCDBP.SPI1",0.255729159913101
"262","PRKCDBP","FRZB","PRKCDBP.FRZB",0.255729159913101
"263","PRKCDBP","MT1A","PRKCDBP.MT1A",0.255729159913101
"264","PRKCDBP","S100A4","PRKCDBP.S100A4",0.255729159913101
"265","PRKCDBP","KIT","PRKCDBP.KIT",0.255729159913101
"266","PRKCDBP","GPC3","PRKCDBP.GPC3",0.255729159913101
"267","PRKCDBP","NR2F6","PRKCDBP.NR2F6",0.255729159913101
"268","PRKCDBP","PTHLH","PRKCDBP.PTHLH",0.255729159913101
"269","PRKCDBP","ACTG2","PRKCDBP.ACTG2",0.255729159913101
"270","PRKCDBP","GABRB3","PRKCDBP.GABRB3",0.255729159913101
"271","PRKCDBP","RARA","PRKCDBP.RARA",0.255729159913101
"272","PRKCDBP","PODXL","PRKCDBP.PODXL",0.255729159913101
"273","PRKCDBP","GSTM1","PRKCDBP.GSTM1",0.255729159913101
"274","PRKCDBP","PDE1B","PRKCDBP.PDE1B",0.255729159913101
"275","PRKCDBP","TEK","PRKCDBP.TEK",0.255729159913101
"276","PRKCDBP","FGFR4","PRKCDBP.FGFR4",0.255729159913101
"277","PRKCDBP","PTK6","PRKCDBP.PTK6",0.255729159913101
"278","PRKCDBP","MYH11","PRKCDBP.MYH11",0.255729159913101
"279","PRKCDBP","TGFB3","PRKCDBP.TGFB3",0.255729159913101
"280","PRKCDBP","NQO1","PRKCDBP.NQO1",0.255729159913101
"281","PRKCDBP","GPX1","PRKCDBP.GPX1",0.255729159913101
"282","PRKCDBP","EPHB1","PRKCDBP.EPHB1",0.255729159913101
"283","PRKCDBP","ELK3","PRKCDBP.ELK3",0.255729159913101
"284","PRKCDBP","TNFRSF1A","PRKCDBP.TNFRSF1A",0.255729159913101
"285","PRKCDBP","GJB2","PRKCDBP.GJB2",0.255729159913101
"286","PRKCDBP","TNFRSF10D","PRKCDBP.TNFRSF10D",0.255729159913101
"287","PRKCDBP","PTK2","PRKCDBP.PTK2",0.255729159913101
"288","PRKCDBP","TGFB1","PRKCDBP.TGFB1",0.255729159913101
"289","PRKCDBP","HSD17B12","PRKCDBP.HSD17B12",0.255729159913101
"290","PRKCDBP","PTPN6","PRKCDBP.PTPN6",0.255729159913101
"291","PRKCDBP","ACVR1C","PRKCDBP.ACVR1C",0.255729159913101
"292","PRKCDBP","BMPR1A","PRKCDBP.BMPR1A",0.255729159913101
"293","PRKCDBP","GABRA5","PRKCDBP.GABRA5",0.255729159913101
"294","PRKCDBP","SHH","PRKCDBP.SHH",0.255729159913101
"295","PRKCDBP","PLXDC2","PRKCDBP.PLXDC2",0.255729159913101
"296","PRKCDBP","ABL1","PRKCDBP.ABL1",0.255729159913101
"297","PRKCDBP","MYB","PRKCDBP.MYB",0.255729159913101
"298","PRKCDBP","MLLT6","PRKCDBP.MLLT6",0.255729159913101
"299","PRKCDBP","XRCC1","PRKCDBP.XRCC1",0.255729159913101
"300","PRKCDBP","HIC1","PRKCDBP.HIC1",0.255729159913101
"301","PRKCDBP","TES","PRKCDBP.TES",0.255729159913101
"302","PRKCDBP","LMTK2","PRKCDBP.LMTK2",0.255729159913101
"303","PRKCDBP","STK11","PRKCDBP.STK11",0.255729159913101
"304","PRKCDBP","LIG3","PRKCDBP.LIG3",0.255729159913101
"305","PRKCDBP","FANCA","PRKCDBP.FANCA",0.255729159913101
"306","PRKCDBP","ELL","PRKCDBP.ELL",0.255729159913101
"307","PRKCDBP","TGFA","PRKCDBP.TGFA",0.255729159913101
"308","PRKCDBP","ITGB1","PRKCDBP.ITGB1",0.255729159913101
"309","PRKCDBP","LAMC1","PRKCDBP.LAMC1",0.255729159913101
"310","TWIST1","ALK","TWIST1.ALK",0.0548093923020776
"311","TWIST1","HTR2A","TWIST1.HTR2A",0.0661003242846858
"312","TWIST1","IL12B","TWIST1.IL12B",0.179568527553484
"313","TWIST1","KRAS","TWIST1.KRAS",0.0798806768225435
"314","EMR3","HDAC9","EMR3.HDAC9",0.0591868803370457
"315","EMR3","TIMP2","EMR3.TIMP2",0.0710043071660707
"316","EMR3","KIAA0125","EMR3.KIAA0125",0.0642173737594561
"317","EMR3","CTNNA1","EMR3.CTNNA1",0.268594638140674
"318","SEMA3B","ZNF264","SEMA3B.ZNF264",0.0826975848518161
"319","TNFRSF10C","HLA.DRA","TNFRSF10C.HLA.DRA",0.255729159913101
"320","TNFRSF10C","SNRPN","TNFRSF10C.SNRPN",0.255729159913101
"321","TNFRSF10C","VAMP8","TNFRSF10C.VAMP8",0.255729159913101
"322","TNFRSF10C","FLT4","TNFRSF10C.FLT4",0.255729159913101
"323","TNFRSF10C","IL1B","TNFRSF10C.IL1B",0.255729159913101
"324","TNFRSF10C","BLK","TNFRSF10C.BLK",0.255729159913101
"325","TNFRSF10C","GALR1","TNFRSF10C.GALR1",0.255729159913101
"326","TNFRSF10C","EPHA5","TNFRSF10C.EPHA5",0.255729159913101
"327","TNFRSF10C","CYP2E1","TNFRSF10C.CYP2E1",0.255729159913101
"328","TNFRSF10C","SFRP1","TNFRSF10C.SFRP1",0.255729159913101
"329","TNFRSF10C","TJP2","TNFRSF10C.TJP2",0.255729159913101
"330","TNFRSF10C","RIPK3","TNFRSF10C.RIPK3",0.255729159913101
"331","TNFRSF10C","KCNK4","TNFRSF10C.KCNK4",0.255729159913101
"332","TNFRSF10C","CHFR","TNFRSF10C.CHFR",0.255729159913101
"333","TNFRSF10C","LTA","TNFRSF10C.LTA",0.255729159913101
"334","TNFRSF10C","NCL","TNFRSF10C.NCL",0.255729159913101
"335","TNFRSF10C","MMP14","TNFRSF10C.MMP14",0.255729159913101
"336","TNFRSF10C","SERPINB5","TNFRSF10C.SERPINB5",0.255729159913101
"337","TNFRSF10C","PYCARD","TNFRSF10C.PYCARD",0.255729159913101
"338","TNFRSF10C","DAPK1","TNFRSF10C.DAPK1",0.255729159913101
"339","TNFRSF10C","CFTR","TNFRSF10C.CFTR",0.255729159913101
"340","TNFRSF10C","PLAT","TNFRSF10C.PLAT",0.255729159913101
"341","TNFRSF10C","ACVR1","TNFRSF10C.ACVR1",0.255729159913101
"342","TNFRSF10C","CD86","TNFRSF10C.CD86",0.255729159913101
"343","TNFRSF10C","OPCML","TNFRSF10C.OPCML",0.255729159913101
"344","TNFRSF10C","DCC","TNFRSF10C.DCC",0.255729159913101
"345","TNFRSF10C","PMP22","TNFRSF10C.PMP22",0.255729159913101
"346","TNFRSF10C","FGF12","TNFRSF10C.FGF12",0.255729159913101
"347","TNFRSF10C","NBL1","TNFRSF10C.NBL1",0.255729159913101
"348","TNFRSF10C","TIAM1","TNFRSF10C.TIAM1",0.255729159913101
"349","TNFRSF10C","PTPRF","TNFRSF10C.PTPRF",0.255729159913101
"350","TNFRSF10C","POMC","TNFRSF10C.POMC",0.255729159913101
"351","TNFRSF10C","LEFTY2","TNFRSF10C.LEFTY2",0.255729159913101
"352","TNFRSF10C","KRT5","TNFRSF10C.KRT5",0.255729159913101
"353","TNFRSF10C","DBC1","TNFRSF10C.DBC1",0.255729159913101
"354","TNFRSF10C","TFPI2","TNFRSF10C.TFPI2",0.255729159913101
"355","TNFRSF10C","SPDEF","TNFRSF10C.SPDEF",0.255729159913101
"356","TNFRSF10C","HBEGF","TNFRSF10C.HBEGF",0.255729159913101
"357","TNFRSF10C","TGFBR3","TNFRSF10C.TGFBR3",0.255729159913101
"358","TNFRSF10C","NES","TNFRSF10C.NES",0.255729159913101
"359","TNFRSF10C","SFTPB","TNFRSF10C.SFTPB",0.255729159913101
"360","TNFRSF10C","SPI1","TNFRSF10C.SPI1",0.255729159913101
"361","TNFRSF10C","FRZB","TNFRSF10C.FRZB",0.255729159913101
"362","TNFRSF10C","MT1A","TNFRSF10C.MT1A",0.255729159913101
"363","TNFRSF10C","S100A4","TNFRSF10C.S100A4",0.255729159913101
"364","TNFRSF10C","KIT","TNFRSF10C.KIT",0.255729159913101
"365","TNFRSF10C","GPC3","TNFRSF10C.GPC3",0.255729159913101
"366","TNFRSF10C","NR2F6","TNFRSF10C.NR2F6",0.255729159913101
"367","TNFRSF10C","PTHLH","TNFRSF10C.PTHLH",0.255729159913101
"368","TNFRSF10C","ACTG2","TNFRSF10C.ACTG2",0.255729159913101
"369","TNFRSF10C","GABRB3","TNFRSF10C.GABRB3",0.255729159913101
"370","TNFRSF10C","RARA","TNFRSF10C.RARA",0.255729159913101
"371","TNFRSF10C","PODXL","TNFRSF10C.PODXL",0.255729159913101
"372","TNFRSF10C","GSTM1","TNFRSF10C.GSTM1",0.255729159913101
"373","TNFRSF10C","PDE1B","TNFRSF10C.PDE1B",0.255729159913101
"374","TNFRSF10C","TEK","TNFRSF10C.TEK",0.255729159913101
"375","TNFRSF10C","FGFR4","TNFRSF10C.FGFR4",0.255729159913101
"376","TNFRSF10C","PTK6","TNFRSF10C.PTK6",0.255729159913101
"377","TNFRSF10C","MYH11","TNFRSF10C.MYH11",0.255729159913101
"378","TNFRSF10C","TGFB3","TNFRSF10C.TGFB3",0.255729159913101
"379","TNFRSF10C","NQO1","TNFRSF10C.NQO1",0.255729159913101
"380","TNFRSF10C","GPX1","TNFRSF10C.GPX1",0.255729159913101
"381","TNFRSF10C","EPHB1","TNFRSF10C.EPHB1",0.255729159913101
"382","TNFRSF10C","ELK3","TNFRSF10C.ELK3",0.255729159913101
"383","TNFRSF10C","TNFRSF1A","TNFRSF10C.TNFRSF1A",0.255729159913101
"384","TNFRSF10C","GJB2","TNFRSF10C.GJB2",0.255729159913101
"385","TNFRSF10C","TNFRSF10D","TNFRSF10C.TNFRSF10D",0.255729159913101
"386","TNFRSF10C","PTK2","TNFRSF10C.PTK2",0.255729159913101
"387","TNFRSF10C","TGFB1","TNFRSF10C.TGFB1",0.255729159913101
"388","TNFRSF10C","HSD17B12","TNFRSF10C.HSD17B12",0.255729159913101
"389","TNFRSF10C","PTPN6","TNFRSF10C.PTPN6",0.255729159913101
"390","TNFRSF10C","ACVR1C","TNFRSF10C.ACVR1C",0.255729159913101
"391","TNFRSF10C","BMPR1A","TNFRSF10C.BMPR1A",0.255729159913101
