"Finalmethynames","Finalmethy1names","Finalgenenames","Finalsimilarityvalues"
"38","CHI3L2","SFRP1","CHI3L2.SFRP1",1
"39","CHI3L2","ZIM2","CHI3L2.ZIM2",1
"40","CHI3L2","HDAC6","CHI3L2.HDAC6",1
"41","IGFBP6","PENK","IGFBP6.PENK",1
"42","IGFBP6","MAPK4","IGFBP6.MAPK4",1
"43","IGFBP6","PADI4","IGFBP6.PADI4",1
"44","IGFBP6","EPO","IGFBP6.EPO",1
"45","IGFBP6","SEMA3B","IGFBP6.SEMA3B",1
"46","IGFBP6","TNFRSF10C","IGFBP6.TNFRSF10C",1
"47","IGFBP6","CPA4","IGFBP6.CPA4",1
"48","IGFBP6","LAT","IGFBP6.LAT",1
"49","IGFBP6","NPY","IGFBP6.NPY",1
"50","IGFBP6","ESR1","IGFBP6.ESR1",1
"51","IGFBP6","SNRPN","IGFBP6.SNRPN",1
"52","IGFBP6","VAMP8","IGFBP6.VAMP8",1
"53","IGFBP6","FLT4","IGFBP6.FLT4",1
"54","IGFBP6","WT1","IGFBP6.WT1",1
"55","IGFBP6","CCND1","IGFBP6.CCND1",1
"56","IGFBP6","CD2","IGFBP6.CD2",1
"57","IGFBP6","MCF2","IGFBP6.MCF2",1
"58","IGFBP6","RUNX3","IGFBP6.RUNX3",1
"59","IGFBP6","DSG1","IGFBP6.DSG1",1
"60","IGFBP6","MEG3","IGFBP6.MEG3",1
"61","IGFBP6","SOX17","IGFBP6.SOX17",1
"62","IGFBP6","BLK","IGFBP6.BLK",1
"63","IGFBP6","WNT2","IGFBP6.WNT2",1
"64","IGFBP6","SLC14A1","IGFBP6.SLC14A1",1
"65","IGFBP6","SFN","IGFBP6.SFN",1
"66","IGFBP6","RASGRF1","IGFBP6.RASGRF1",1
"67","IGFBP6","TNFSF8","IGFBP6.TNFSF8",1
"68","IGFBP6","GALR1","IGFBP6.GALR1",1
"69","IGFBP6","EPHA5","IGFBP6.EPHA5",1
"70","IGFBP6","IL8","IGFBP6.IL8",1
"71","IGFBP6","KCNQ1","IGFBP6.KCNQ1",1
"72","IGFBP6","PHLDA2","IGFBP6.PHLDA2",1
"73","IGFBP6","COL1A2","IGFBP6.COL1A2",1
"74","IGFBP6","PRSS8","IGFBP6.PRSS8",1
"75","IGFBP6","SERPINA5","IGFBP6.SERPINA5",1
"76","IGFBP6","FZD9","IGFBP6.FZD9",1
"77","IGFBP6","SFRP1","IGFBP6.SFRP1",1
"78","IGFBP6","ZIM2","IGFBP6.ZIM2",1
"79","IGFBP6","HDAC6","IGFBP6.HDAC6",1
"80","MPO","ONECUT2","MPO.ONECUT2",0.895956318752609
"81","PENK","MAPK4","PENK.MAPK4",1
"82","PENK","PADI4","PENK.PADI4",1
"83","PENK","EPO","PENK.EPO",1
"84","PENK","SEMA3B","PENK.SEMA3B",1
"85","PENK","TNFRSF10C","PENK.TNFRSF10C",1
"86","PENK","CPA4","PENK.CPA4",1
"87","PENK","LAT","PENK.LAT",1
"88","PENK","NPY","PENK.NPY",1
"89","PENK","ESR1","PENK.ESR1",1
"90","PENK","SNRPN","PENK.SNRPN",1
"91","PENK","VAMP8","PENK.VAMP8",1
"92","PENK","FLT4","PENK.FLT4",1
"93","PENK","WT1","PENK.WT1",1
"94","PENK","CCND1","PENK.CCND1",1
"95","PENK","CD2","PENK.CD2",1
"96","PENK","MCF2","PENK.MCF2",1
"97","PENK","RUNX3","PENK.RUNX3",1
"98","PENK","DSG1","PENK.DSG1",1
"99","PENK","MEG3","PENK.MEG3",1
"100","PENK","SOX17","PENK.SOX17",1
"101","PENK","BLK","PENK.BLK",1
"102","PENK","WNT2","PENK.WNT2",1
"103","PENK","SLC14A1","PENK.SLC14A1",1
"104","PENK","SFN","PENK.SFN",1
"105","PENK","RASGRF1","PENK.RASGRF1",1
"106","PENK","TNFSF8","PENK.TNFSF8",1
"107","PENK","GALR1","PENK.GALR1",1
"108","PENK","EPHA5","PENK.EPHA5",1
"109","PENK","IL8","PENK.IL8",1
"110","PENK","KCNQ1","PENK.KCNQ1",1
"111","PENK","PHLDA2","PENK.PHLDA2",1
"112","PENK","COL1A2","PENK.COL1A2",1
"113","PENK","PRSS8","PENK.PRSS8",1
"114","PENK","SERPINA5","PENK.SERPINA5",1
"115","PENK","FZD9","PENK.FZD9",1
"116","PENK","SFRP1","PENK.SFRP1",1
"117","PENK","ZIM2","PENK.ZIM2",1
"118","PENK","HDAC6","PENK.HDAC6",1
"119","MAPK4","PADI4","MAPK4.PADI4",1
"120","MAPK4","EPO","MAPK4.EPO",1
"121","MAPK4","SEMA3B","MAPK4.SEMA3B",1
"122","MAPK4","TNFRSF10C","MAPK4.TNFRSF10C",1
"123","MAPK4","CPA4","MAPK4.CPA4",1
"124","MAPK4","LAT","MAPK4.LAT",1
"125","MAPK4","NPY","MAPK4.NPY",1
"126","MAPK4","ESR1","MAPK4.ESR1",1
"127","MAPK4","SNRPN","MAPK4.SNRPN",1
"128","MAPK4","VAMP8","MAPK4.VAMP8",1
"129","MAPK4","FLT4","MAPK4.FLT4",1
"130","MAPK4","WT1","MAPK4.WT1",1
"131","MAPK4","CCND1","MAPK4.CCND1",1
"132","MAPK4","CD2","MAPK4.CD2",1
"133","MAPK4","MCF2","MAPK4.MCF2",1
"134","MAPK4","RUNX3","MAPK4.RUNX3",1
"135","MAPK4","DSG1","MAPK4.DSG1",1
"136","MAPK4","MEG3","MAPK4.MEG3",1
"137","MAPK4","SOX17","MAPK4.SOX17",1
"138","MAPK4","BLK","MAPK4.BLK",1
"139","MAPK4","WNT2","MAPK4.WNT2",1
"140","MAPK4","SLC14A1","MAPK4.SLC14A1",1
"141","MAPK4","SFN","MAPK4.SFN",1
"142","MAPK4","RASGRF1","MAPK4.RASGRF1",1
"143","MAPK4","TNFSF8","MAPK4.TNFSF8",1
"144","MAPK4","GALR1","MAPK4.GALR1",1
"145","MAPK4","EPHA5","MAPK4.EPHA5",1
"146","MAPK4","IL8","MAPK4.IL8",1
"147","MAPK4","KCNQ1","MAPK4.KCNQ1",1
"148","MAPK4","PHLDA2","MAPK4.PHLDA2",1
"149","MAPK4","COL1A2","MAPK4.COL1A2",1
"150","MAPK4","PRSS8","MAPK4.PRSS8",1
"151","MAPK4","SERPINA5","MAPK4.SERPINA5",1
"152","MAPK4","FZD9","MAPK4.FZD9",1
"153","MAPK4","SFRP1","MAPK4.SFRP1",1
"154","MAPK4","ZIM2","MAPK4.ZIM2",1
"155","MAPK4","HDAC6","MAPK4.HDAC6",1
"156","DNAJC15","CASP8","DNAJC15.CASP8",0.999167352040841
"157","PADI4","EPO","PADI4.EPO",1
"158","PADI4","SEMA3B","PADI4.SEMA3B",1
"159","PADI4","TNFRSF10C","PADI4.TNFRSF10C",1
"160","PADI4","CPA4","PADI4.CPA4",1
"161","PADI4","LAT","PADI4.LAT",1
"162","PADI4","NPY","PADI4.NPY",1
"163","PADI4","ESR1","PADI4.ESR1",1
"164","PADI4","SNRPN","PADI4.SNRPN",1
"165","PADI4","VAMP8","PADI4.VAMP8",1
"166","PADI4","FLT4","PADI4.FLT4",1
"167","PADI4","WT1","PADI4.WT1",1
"168","PADI4","CCND1","PADI4.CCND1",1
"169","PADI4","CD2","PADI4.CD2",1
"170","PADI4","MCF2","PADI4.MCF2",1
"171","PADI4","RUNX3","PADI4.RUNX3",1
"172","PADI4","DSG1","PADI4.DSG1",1
"173","PADI4","MEG3","PADI4.MEG3",1
"174","PADI4","SOX17","PADI4.SOX17",1
"175","PADI4","BLK","PADI4.BLK",1
"176","PADI4","WNT2","PADI4.WNT2",1
"177","PADI4","SLC14A1","PADI4.SLC14A1",1
"178","PADI4","SFN","PADI4.SFN",1
"179","PADI4","RASGRF1","PADI4.RASGRF1",1
"180","PADI4","TNFSF8","PADI4.TNFSF8",1
"181","PADI4","GALR1","PADI4.GALR1",1
"182","PADI4","EPHA5","PADI4.EPHA5",1
"183","PADI4","IL8","PADI4.IL8",1
"184","PADI4","KCNQ1","PADI4.KCNQ1",1
"185","PADI4","PHLDA2","PADI4.PHLDA2",1
"186","PADI4","COL1A2","PADI4.COL1A2",1
"187","PADI4","PRSS8","PADI4.PRSS8",1
"188","PADI4","SERPINA5","PADI4.SERPINA5",1
"189","PADI4","FZD9","PADI4.FZD9",1
"190","PADI4","SFRP1","PADI4.SFRP1",1
"191","PADI4","ZIM2","PADI4.ZIM2",1
"192","PADI4","HDAC6","PADI4.HDAC6",1
"193","CD9","GNMT","CD9.GNMT",0.461140185076712
"194","EPO","SEMA3B","EPO.SEMA3B",1
"195","EPO","TNFRSF10C","EPO.TNFRSF10C",1
"196","EPO","CPA4","EPO.CPA4",1
"197","EPO","LAT","EPO.LAT",1
"198","EPO","NPY","EPO.NPY",1
"199","EPO","ESR1","EPO.ESR1",1
"200","EPO","SNRPN","EPO.SNRPN",1
"201","EPO","VAMP8","EPO.VAMP8",1
"202","EPO","FLT4","EPO.FLT4",1
"203","EPO","WT1","EPO.WT1",1
"204","EPO","CCND1","EPO.CCND1",1
"205","EPO","CD2","EPO.CD2",1
"206","EPO","MCF2","EPO.MCF2",1
"207","EPO","RUNX3","EPO.RUNX3",1
"208","EPO","DSG1","EPO.DSG1",1
"209","EPO","MEG3","EPO.MEG3",1
"210","EPO","SOX17","EPO.SOX17",1
"211","EPO","BLK","EPO.BLK",1
"212","EPO","WNT2","EPO.WNT2",1
"213","EPO","SLC14A1","EPO.SLC14A1",1
"214","EPO","SFN","EPO.SFN",1
"215","EPO","RASGRF1","EPO.RASGRF1",1
"216","EPO","TNFSF8","EPO.TNFSF8",1
"217","EPO","GALR1","EPO.GALR1",1
"218","EPO","EPHA5","EPO.EPHA5",1
"219","EPO","IL8","EPO.IL8",1
"220","EPO","KCNQ1","EPO.KCNQ1",1
"221","EPO","PHLDA2","EPO.PHLDA2",1
"222","EPO","COL1A2","EPO.COL1A2",1
"223","EPO","PRSS8","EPO.PRSS8",1
"224","EPO","SERPINA5","EPO.SERPINA5",1
"225","EPO","FZD9","EPO.FZD9",1
"226","EPO","SFRP1","EPO.SFRP1",1
"227","EPO","ZIM2","EPO.ZIM2",1
"228","EPO","HDAC6","EPO.HDAC6",1
"229","SEMA3B","TNFRSF10C","SEMA3B.TNFRSF10C",1
"230","SEMA3B","CPA4","SEMA3B.CPA4",1
"231","SEMA3B","LAT","SEMA3B.LAT",1
"232","SEMA3B","NPY","SEMA3B.NPY",1
"233","SEMA3B","ESR1","SEMA3B.ESR1",1
"234","SEMA3B","SNRPN","SEMA3B.SNRPN",1
"235","SEMA3B","VAMP8","SEMA3B.VAMP8",1
"236","SEMA3B","FLT4","SEMA3B.FLT4",1
"237","SEMA3B","WT1","SEMA3B.WT1",1
"238","SEMA3B","CCND1","SEMA3B.CCND1",1
"239","SEMA3B","CD2","SEMA3B.CD2",1
"240","SEMA3B","MCF2","SEMA3B.MCF2",1
"241","SEMA3B","RUNX3","SEMA3B.RUNX3",1
"242","SEMA3B","DSG1","SEMA3B.DSG1",1
"243","SEMA3B","MEG3","SEMA3B.MEG3",1
"244","SEMA3B","SOX17","SEMA3B.SOX17",1
"245","SEMA3B","BLK","SEMA3B.BLK",1
"246","SEMA3B","WNT2","SEMA3B.WNT2",1
"247","SEMA3B","SLC14A1","SEMA3B.SLC14A1",1
"248","SEMA3B","SFN","SEMA3B.SFN",1
"249","SEMA3B","RASGRF1","SEMA3B.RASGRF1",1
"250","SEMA3B","TNFSF8","SEMA3B.TNFSF8",1
"251","SEMA3B","GALR1","SEMA3B.GALR1",1
"252","SEMA3B","EPHA5","SEMA3B.EPHA5",1
"253","SEMA3B","IL8","SEMA3B.IL8",1
"254","SEMA3B","KCNQ1","SEMA3B.KCNQ1",1
"255","SEMA3B","PHLDA2","SEMA3B.PHLDA2",1
"256","SEMA3B","COL1A2","SEMA3B.COL1A2",1
"257","SEMA3B","PRSS8","SEMA3B.PRSS8",1
"258","SEMA3B","SERPINA5","SEMA3B.SERPINA5",1
"259","SEMA3B","FZD9","SEMA3B.FZD9",1
"260","SEMA3B","SFRP1","SEMA3B.SFRP1",1
"261","SEMA3B","ZIM2","SEMA3B.ZIM2",1
"262","SEMA3B","HDAC6","SEMA3B.HDAC6",1
"263","TNFRSF10C","CPA4","TNFRSF10C.CPA4",1
"264","TNFRSF10C","LAT","TNFRSF10C.LAT",1
"265","TNFRSF10C","NPY","TNFRSF10C.NPY",1
"266","TNFRSF10C","ESR1","TNFRSF10C.ESR1",1
"267","TNFRSF10C","SNRPN","TNFRSF10C.SNRPN",1
"268","TNFRSF10C","VAMP8","TNFRSF10C.VAMP8",1
"269","TNFRSF10C","FLT4","TNFRSF10C.FLT4",1
"270","TNFRSF10C","WT1","TNFRSF10C.WT1",1
"271","TNFRSF10C","CCND1","TNFRSF10C.CCND1",1
"272","TNFRSF10C","CD2","TNFRSF10C.CD2",1
"273","TNFRSF10C","MCF2","TNFRSF10C.MCF2",1
"274","TNFRSF10C","RUNX3","TNFRSF10C.RUNX3",1
"275","TNFRSF10C","DSG1","TNFRSF10C.DSG1",1
"276","TNFRSF10C","MEG3","TNFRSF10C.MEG3",1
"277","TNFRSF10C","SOX17","TNFRSF10C.SOX17",1
"278","TNFRSF10C","BLK","TNFRSF10C.BLK",1
"279","TNFRSF10C","WNT2","TNFRSF10C.WNT2",1
"280","TNFRSF10C","SLC14A1","TNFRSF10C.SLC14A1",1
"281","TNFRSF10C","SFN","TNFRSF10C.SFN",1
"282","TNFRSF10C","RASGRF1","TNFRSF10C.RASGRF1",1
"283","TNFRSF10C","TNFSF8","TNFRSF10C.TNFSF8",1
"284","TNFRSF10C","GALR1","TNFRSF10C.GALR1",1
"285","TNFRSF10C","EPHA5","TNFRSF10C.EPHA5",1
"286","TNFRSF10C","IL8","TNFRSF10C.IL8",1
"287","TNFRSF10C","KCNQ1","TNFRSF10C.KCNQ1",1
"288","TNFRSF10C","PHLDA2","TNFRSF10C.PHLDA2",1
"289","TNFRSF10C","COL1A2","TNFRSF10C.COL1A2",1
"290","TNFRSF10C","PRSS8","TNFRSF10C.PRSS8",1
"291","TNFRSF10C","SERPINA5","TNFRSF10C.SERPINA5",1
"292","TNFRSF10C","FZD9","TNFRSF10C.FZD9",1
"293","TNFRSF10C","SFRP1","TNFRSF10C.SFRP1",1
"294","TNFRSF10C","ZIM2","TNFRSF10C.ZIM2",1
"295","TNFRSF10C","HDAC6","TNFRSF10C.HDAC6",1
"296","CPA4","LAT","CPA4.LAT",1
"297","CPA4","NPY","CPA4.NPY",1
"298","CPA4","ESR1","CPA4.ESR1",1
"299","CPA4","SNRPN","CPA4.SNRPN",1
"300","CPA4","VAMP8","CPA4.VAMP8",1
"301","CPA4","FLT4","CPA4.FLT4",1
"302","CPA4","WT1","CPA4.WT1",1
"303","CPA4","CCND1","CPA4.CCND1",1
"304","CPA4","CD2","CPA4.CD2",1
"305","CPA4","MCF2","CPA4.MCF2",1
"306","CPA4","RUNX3","CPA4.RUNX3",1
"307","CPA4","DSG1","CPA4.DSG1",1
"308","CPA4","MEG3","CPA4.MEG3",1
"309","CPA4","SOX17","CPA4.SOX17",1
"310","CPA4","BLK","CPA4.BLK",1
"311","CPA4","WNT2","CPA4.WNT2",1
"312","CPA4","SLC14A1","CPA4.SLC14A1",1
"313","CPA4","SFN","CPA4.SFN",1
"314","CPA4","RASGRF1","CPA4.RASGRF1",1
"315","CPA4","TNFSF8","CPA4.TNFSF8",1
"316","CPA4","GALR1","CPA4.GALR1",1
"317","CPA4","EPHA5","CPA4.EPHA5",1
"318","CPA4","IL8","CPA4.IL8",1
"319","CPA4","KCNQ1","CPA4.KCNQ1",1
"320","CPA4","PHLDA2","CPA4.PHLDA2",1
"321","CPA4","COL1A2","CPA4.COL1A2",1
"322","CPA4","PRSS8","CPA4.PRSS8",1
"323","CPA4","SERPINA5","CPA4.SERPINA5",1
"324","CPA4","FZD9","CPA4.FZD9",1
"325","CPA4","SFRP1","CPA4.SFRP1",1
"326","CPA4","ZIM2","CPA4.ZIM2",1
"327","CPA4","HDAC6","CPA4.HDAC6",1
"328","LAT","NPY","LAT.NPY",1
"329","LAT","ESR1","LAT.ESR1",1
"330","LAT","SNRPN","LAT.SNRPN",1
"331","LAT","VAMP8","LAT.VAMP8",1
"332","LAT","FLT4","LAT.FLT4",1
"333","LAT","WT1","LAT.WT1",1
"334","LAT","CCND1","LAT.CCND1",1
"335","LAT","CD2","LAT.CD2",1
"336","LAT","MCF2","LAT.MCF2",1
"337","LAT","RUNX3","LAT.RUNX3",1
"338","LAT","DSG1","LAT.DSG1",1
"339","LAT","MEG3","LAT.MEG3",1
"340","LAT","SOX17","LAT.SOX17",1
"341","LAT","BLK","LAT.BLK",1
"342","LAT","WNT2","LAT.WNT2",1
"343","LAT","SLC14A1","LAT.SLC14A1",1
"344","LAT","SFN","LAT.SFN",1
"345","LAT","RASGRF1","LAT.RASGRF1",1
"346","LAT","TNFSF8","LAT.TNFSF8",1
"347","LAT","GALR1","LAT.GALR1",1
"348","LAT","EPHA5","LAT.EPHA5",1
"349","LAT","IL8","LAT.IL8",1
"350","LAT","KCNQ1","LAT.KCNQ1",1
"351","LAT","PHLDA2","LAT.PHLDA2",1
"352","LAT","COL1A2","LAT.COL1A2",1
"353","LAT","PRSS8","LAT.PRSS8",1
"354","LAT","SERPINA5","LAT.SERPINA5",1
"355","LAT","FZD9","LAT.FZD9",1
"356","LAT","SFRP1","LAT.SFRP1",1
"357","LAT","ZIM2","LAT.ZIM2",1
"358","LAT","HDAC6","LAT.HDAC6",1
"359","NPY","ESR1","NPY.ESR1",1
"360","NPY","SNRPN","NPY.SNRPN",1
"361","NPY","VAMP8","NPY.VAMP8",1
"362","NPY","FLT4","NPY.FLT4",1
"363","NPY","WT1","NPY.WT1",1
"364","NPY","CCND1","NPY.CCND1",1
"365","NPY","CD2","NPY.CD2",1
"366","NPY","MCF2","NPY.MCF2",1
"367","NPY","RUNX3","NPY.RUNX3",1
"368","NPY","DSG1","NPY.DSG1",1
"369","NPY","MEG3","NPY.MEG3",1
"370","NPY","SOX17","NPY.SOX17",1
"371","NPY","BLK","NPY.BLK",1
"372","NPY","WNT2","NPY.WNT2",1
"373","NPY","SLC14A1","NPY.SLC14A1",1
"374","NPY","SFN","NPY.SFN",1
"375","NPY","RASGRF1","NPY.RASGRF1",1
"376","NPY","TNFSF8","NPY.TNFSF8",1
"377","NPY","GALR1","NPY.GALR1",1
"378","NPY","EPHA5","NPY.EPHA5",1
"379","NPY","IL8","NPY.IL8",1
"380","NPY","KCNQ1","NPY.KCNQ1",1
"381","NPY","PHLDA2","NPY.PHLDA2",1
"382","NPY","COL1A2","NPY.COL1A2",1
"383","NPY","PRSS8","NPY.PRSS8",1
"384","NPY","SERPINA5","NPY.SERPINA5",1
"385","NPY","FZD9","NPY.FZD9",1
"386","NPY","SFRP1","NPY.SFRP1",1
"387","NPY","ZIM2","NPY.ZIM2",1
"388","NPY","HDAC6","NPY.HDAC6",1
"389","ESR1","SNRPN","ESR1.SNRPN",1
"390","ESR1","VAMP8","ESR1.VAMP8",1
"391","ESR1","FLT4","ESR1.FLT4",1
"392","ESR1","WT1","ESR1.WT1",1
"393","ESR1","CCND1","ESR1.CCND1",1
"394","ESR1","CD2","ESR1.CD2",1
"395","ESR1","MCF2","ESR1.MCF2",1
"396","ESR1","RUNX3","ESR1.RUNX3",1
"397","ESR1","DSG1","ESR1.DSG1",1
"398","ESR1","MEG3","ESR1.MEG3",1
"399","ESR1","SOX17","ESR1.SOX17",1
"400","ESR1","BLK","ESR1.BLK",1
"401","ESR1","WNT2","ESR1.WNT2",1
"402","ESR1","SLC14A1","ESR1.SLC14A1",1
"403","ESR1","SFN","ESR1.SFN",1
"404","ESR1","RASGRF1","ESR1.RASGRF1",1
"405","ESR1","TNFSF8","ESR1.TNFSF8",1
"406","ESR1","GALR1","ESR1.GALR1",1
"407","ESR1","EPHA5","ESR1.EPHA5",1
"408","ESR1","IL8","ESR1.IL8",1
"409","ESR1","KCNQ1","ESR1.KCNQ1",1
"410","ESR1","PHLDA2","ESR1.PHLDA2",1
"411","ESR1","COL1A2","ESR1.COL1A2",1
"412","ESR1","PRSS8","ESR1.PRSS8",1
"413","ESR1","SERPINA5","ESR1.SERPINA5",1
"414","ESR1","FZD9","ESR1.FZD9",1
"415","ESR1","SFRP1","ESR1.SFRP1",1
"416","ESR1","ZIM2","ESR1.ZIM2",1
"417","ESR1","HDAC6","ESR1.HDAC6",1
"418","ISL1","LIF","ISL1.LIF",0.842100773434141
"419","SNRPN","VAMP8","SNRPN.VAMP8",1
"420","SNRPN","FLT4","SNRPN.FLT4",1
"421","SNRPN","WT1","SNRPN.WT1",1
"422","SNRPN","CCND1","SNRPN.CCND1",1
"423","SNRPN","CD2","SNRPN.CD2",1
"424","SNRPN","MCF2","SNRPN.MCF2",1
"425","SNRPN","RUNX3","SNRPN.RUNX3",1
"426","SNRPN","DSG1","SNRPN.DSG1",1
"427","SNRPN","MEG3","SNRPN.MEG3",1
"428","SNRPN","SOX17","SNRPN.SOX17",1
"429","SNRPN","BLK","SNRPN.BLK",1
"430","SNRPN","WNT2","SNRPN.WNT2",1
"431","SNRPN","SLC14A1","SNRPN.SLC14A1",1
"432","SNRPN","SFN","SNRPN.SFN",1
"433","SNRPN","RASGRF1","SNRPN.RASGRF1",1
"434","SNRPN","TNFSF8","SNRPN.TNFSF8",1
"435","SNRPN","GALR1","SNRPN.GALR1",1
"436","SNRPN","EPHA5","SNRPN.EPHA5",1
"437","SNRPN","IL8","SNRPN.IL8",1
"438","SNRPN","KCNQ1","SNRPN.KCNQ1",1
"439","SNRPN","PHLDA2","SNRPN.PHLDA2",1
"440","SNRPN","COL1A2","SNRPN.COL1A2",1
"441","SNRPN","PRSS8","SNRPN.PRSS8",1
"442","SNRPN","SERPINA5","SNRPN.SERPINA5",1
"443","SNRPN","FZD9","SNRPN.FZD9",1
"444","SNRPN","SFRP1","SNRPN.SFRP1",1
"445","SNRPN","ZIM2","SNRPN.ZIM2",1
"446","SNRPN","HDAC6","SNRPN.HDAC6",1
"447","VAMP8","FLT4","VAMP8.FLT4",1
"448","VAMP8","WT1","VAMP8.WT1",1
"449","VAMP8","CCND1","VAMP8.CCND1",1
"450","VAMP8","CD2","VAMP8.CD2",1
"451","VAMP8","MCF2","VAMP8.MCF2",1
"452","VAMP8","RUNX3","VAMP8.RUNX3",1
"453","VAMP8","DSG1","VAMP8.DSG1",1
"454","VAMP8","MEG3","VAMP8.MEG3",1
"455","VAMP8","SOX17","VAMP8.SOX17",1
"456","VAMP8","BLK","VAMP8.BLK",1
"457","VAMP8","WNT2","VAMP8.WNT2",1
"458","VAMP8","SLC14A1","VAMP8.SLC14A1",1
"459","VAMP8","SFN","VAMP8.SFN",1
"460","VAMP8","RASGRF1","VAMP8.RASGRF1",1
"461","VAMP8","TNFSF8","VAMP8.TNFSF8",1
"462","VAMP8","GALR1","VAMP8.GALR1",1
"463","VAMP8","EPHA5","VAMP8.EPHA5",1
"464","VAMP8","IL8","VAMP8.IL8",1
"465","VAMP8","KCNQ1","VAMP8.KCNQ1",1
"466","VAMP8","PHLDA2","VAMP8.PHLDA2",1
"467","VAMP8","COL1A2","VAMP8.COL1A2",1
"468","VAMP8","PRSS8","VAMP8.PRSS8",1
"469","VAMP8","SERPINA5","VAMP8.SERPINA5",1
"470","VAMP8","FZD9","VAMP8.FZD9",1
"471","VAMP8","SFRP1","VAMP8.SFRP1",1
"472","VAMP8","ZIM2","VAMP8.ZIM2",1
"473","VAMP8","HDAC6","VAMP8.HDAC6",1
"474","FLT4","WT1","FLT4.WT1",1
"475","FLT4","CCND1","FLT4.CCND1",1
"476","FLT4","CD2","FLT4.CD2",1
"477","FLT4","MCF2","FLT4.MCF2",1
"478","FLT4","RUNX3","FLT4.RUNX3",1
"479","FLT4","DSG1","FLT4.DSG1",1
"480","FLT4","MEG3","FLT4.MEG3",1
"481","FLT4","SOX17","FLT4.SOX17",1
"482","FLT4","BLK","FLT4.BLK",1
"483","FLT4","WNT2","FLT4.WNT2",1
"484","FLT4","SLC14A1","FLT4.SLC14A1",1
"485","FLT4","SFN","FLT4.SFN",1
"486","FLT4","RASGRF1","FLT4.RASGRF1",1
"487","FLT4","TNFSF8","FLT4.TNFSF8",1
"488","FLT4","GALR1","FLT4.GALR1",1
"489","FLT4","EPHA5","FLT4.EPHA5",1
"490","FLT4","IL8","FLT4.IL8",1
"491","FLT4","KCNQ1","FLT4.KCNQ1",1
"492","FLT4","PHLDA2","FLT4.PHLDA2",1
"493","FLT4","COL1A2","FLT4.COL1A2",1
"494","FLT4","PRSS8","FLT4.PRSS8",1
"495","FLT4","SERPINA5","FLT4.SERPINA5",1
"496","FLT4","FZD9","FLT4.FZD9",1
"497","FLT4","SFRP1","FLT4.SFRP1",1
"498","FLT4","ZIM2","FLT4.ZIM2",1
"499","FLT4","HDAC6","FLT4.HDAC6",1
"500","WT1","CCND1","WT1.CCND1",1
"501","WT1","CD2","WT1.CD2",1
"502","WT1","MCF2","WT1.MCF2",1
"503","WT1","RUNX3","WT1.RUNX3",1
"504","WT1","DSG1","WT1.DSG1",1
"505","WT1","MEG3","WT1.MEG3",1
"506","WT1","SOX17","WT1.SOX17",1
"507","WT1","BLK","WT1.BLK",1
"508","WT1","WNT2","WT1.WNT2",1
"509","WT1","SLC14A1","WT1.SLC14A1",1
"510","WT1","SFN","WT1.SFN",1
"511","WT1","RASGRF1","WT1.RASGRF1",1
