"Finalmethynames","Finalmethy1names","Finalgenenames","Finalsimilarityvalues"
"124","SERPINA5","PTPRF","SERPINA5.PTPRF",0.0039364564247373
"125","SERPINA5","PDGFB","SERPINA5.PDGFB",0.00439565462631299
"126","CASP8","SFTPB","CASP8.SFTPB",0.00438498225538088
"127","SFRP1","HDAC6","SFRP1.HDAC6",0.00474199784230077
"128","SFRP1","PTK7","SFRP1.PTK7",0.00500997240200487
"129","FRK","IL18BP","FRK.IL18BP",0.00425188804918333
"130","FRK","GDF10","FRK.GDF10",0.0040814604272732
"131","AFF3","ZIM2","AFF3.ZIM2",0.0053770057870918
"132","ZIM2","DES","ZIM2.DES",0.00398227595047464
"133","TJP2","MAGEC3","TJP2.MAGEC3",0.00446890544303228
"134","TJP2","SFTPD","TJP2.SFTPD",0.00533345104304412
"135","TJP2","SOX1","TJP2.SOX1",0.00474276437581301
"136","TJP2","CALCA","TJP2.CALCA",0.0045255097421177
"137","TJP2","OSM","TJP2.OSM",0.00458656263433931
"138","MAGEC3","SFTPD","MAGEC3.SFTPD",0.00452030420874052
"139","MAGEC3","SOX1","MAGEC3.SOX1",0.00441507964666528
"140","MAGEC3","CALCA","MAGEC3.CALCA",0.00446883281885298
"141","MAGEC3","OSM","MAGEC3.OSM",0.00451446815035335
"142","MAGEC3","ICA1","MAGEC3.ICA1",0.00410518909854196
"143","MAGEC3","ERCC6","MAGEC3.ERCC6",0.00403569102462563
"144","MAGEC3","CDC25B","MAGEC3.CDC25B",0.00393436048619109
"145","HSPA2","MSH2","HSPA2.MSH2",0.00399830581745144
"146","TFF2","RIPK3","TFF2.RIPK3",0.00394518073164616
"147","TFF2","EGR4","TFF2.EGR4",0.00489248704339268
"148","SFTPD","SOX1","SFTPD.SOX1",0.00484220080065783
"149","SFTPD","CALCA","SFTPD.CALCA",0.0053702039497603
"150","SFTPD","OSM","SFTPD.OSM",0.00488669670369535
"151","DIO3","FES","DIO3.FES",0.00411280527193419
"152","HPN","IL18BP","HPN.IL18BP",0.00465075878927243
"153","HPN","SMAD2","HPN.SMAD2",0.0045165513001504
"154","HPN","TAL1","HPN.TAL1",0.00393061052765519
"155","HPN","LIMK1","HPN.LIMK1",0.00456813460186775
"156","SOX1","CALCA","SOX1.CALCA",0.00557952065826929
"157","SOX1","OSM","SOX1.OSM",0.00452788747919183
"158","CALCA","OSM","CALCA.OSM",0.0047476115068434
"159","APOA1","CHFR","APOA1.CHFR",0.00412736132757649
"160","AATK","COL18A1","AATK.COL18A1",0.0042418190654793
"161","AATK","LTA","AATK.LTA",0.00398404987405814
"162","RIPK3","EGR4","RIPK3.EGR4",0.00512183655004161
"163","KCNK4","CDH1","KCNK4.CDH1",0.00395085798329124
"164","KCNK4","IGF1","KCNK4.IGF1",0.00475707011078179
"165","HS3ST2","GRB7","HS3ST2.GRB7",0.00442813786286632
"166","HS3ST2","SOD3","HS3ST2.SOD3",0.00445219593027652
"167","HS3ST2","CSF2","HS3ST2.CSF2",0.004601468360011
"168","HS3ST2","HCK","HS3ST2.HCK",0.00466554599573692
"169","COL18A1","WNT1","COL18A1.WNT1",0.00517799583439501
"170","GRB7","SOD3","GRB7.SOD3",0.00430152854608278
"171","GRB7","CSF2","GRB7.CSF2",0.00416714670782038
"172","GRB7","F2R","GRB7.F2R",0.00449245510299258
"173","CDH1","IGF1","CDH1.IGF1",0.00404943743320248
"174","CDH1","MMP2","CDH1.MMP2",0.00418716112859412
"175","IRAK3","COL6A1","IRAK3.COL6A1",0.00491735611559323
"176","IRAK3","CAV2","IRAK3.CAV2",0.00428016404302132
"177","EYA4","BDNF","EYA4.BDNF",0.00459991423684904
"178","EYA4","ALOX12","EYA4.ALOX12",0.00395367747907388
"179","EYA4","FLT3","EYA4.FLT3",0.00558611036668452
"180","SOD3","CSF2","SOD3.CSF2",0.00434520888104956
"181","PITX2","MALT1","PITX2.MALT1",0.00451520011765864
"182","CDKN1C","GDF10","CDKN1C.GDF10",0.00400435410470262
"183","CDKN1C","CCND2","CDKN1C.CCND2",0.00410845749035746
"184","CDKN1C","MGMT","CDKN1C.MGMT",0.00587917057869157
"185","IGF1","TMEFF2","IGF1.TMEFF2",0.00429356294474168
"186","IGF1","FANCA","IGF1.FANCA",0.00516028771179529
"187","IL18BP","GDF10","IL18BP.GDF10",0.00432601958336616
"188","SMAD2","TAL1","SMAD2.TAL1",0.00397320224613533
"189","GUCY2F","CSF2","GUCY2F.CSF2",0.00410427721832295
"190","GUCY2F","SLC5A8","GUCY2F.SLC5A8",0.0040250958833206
"191","GUCY2F","SLC5A5","GUCY2F.SLC5A5",0.00478495492138193
"192","BDNF","ALOX12","BDNF.ALOX12",0.00409116001128863
"193","BDNF","TAL1","BDNF.TAL1",0.00397130561540682
"194","GDF10","FGFR2","GDF10.FGFR2",0.00450958272317024
"195","CCND2","MGMT","CCND2.MGMT",0.00431102569312843
"196","MGMT","CRK","MGMT.CRK",0.00421965477902589
"197","LTA","SPI1","LTA.SPI1",0.00430840581406146
"198","LTA","XRCC1","LTA.XRCC1",0.00405713234956686
"199","LTA","ICAM1","LTA.ICAM1",0.00408816178564047
"200","ALOX12","TAL1","ALOX12.TAL1",0.00433310818635382
"201","TAL1","GLI3","TAL1.GLI3",0.00517643749159758
"202","EPHA3","GRB10","EPHA3.GRB10",0.00417487235298153
"203","EPHA3","TUBB3","EPHA3.TUBB3",0.00561494058322685
"204","EPHA3","CASP6","EPHA3.CASP6",0.00408869363786893
"205","CAPG","DCN","CAPG.DCN",0.00452815577670965
"206","NCL","MMP2","NCL.MMP2",0.00452511377165062
"207","NCL","DCN","NCL.DCN",0.00445305967441409
"208","NCL","NPR2","NCL.NPR2",0.00432675822264402
"209","GUCY2D","BGN","GUCY2D.BGN",0.00593375705866507
"210","SERPINB5","FLT3","SERPINB5.FLT3",0.00546809924081944
"211","SERPINB5","PLXDC1","SERPINB5.PLXDC1",0.00415012087461666
"212","FLT3","HPSE","FLT3.HPSE",0.00509043405794494
"213","GRB10","DAPK1","GRB10.DAPK1",0.00406398343394869
"214","INSR","OPCML","INSR.OPCML",0.00439610845796414
"215","INSR","TEK","INSR.TEK",0.00466053498063132
"216","GAS7","FGF2","GAS7.FGF2",0.00526214869880724
"217","HOXB2","NOS3","HOXB2.NOS3",0.00639051967234634
"218","APOC2","CD86","APOC2.CD86",0.00516038551708614
"219","MEST","CFTR","MEST.CFTR",0.00452981670469851
"220","DAPK1","SLC5A8","DAPK1.SLC5A8",0.00407245389081333
"221","DAPK1","CDH13","DAPK1.CDH13",0.00398149424464335
"222","MMP2","NPR2","MMP2.NPR2",0.00470467276376495
"223","SLC5A8","SLC5A5","SLC5A8.SLC5A5",0.00459100493349012
"224","CD34","HOXB13","CD34.HOXB13",0.00443526007503342
"225","DCN","ACVR1","DCN.ACVR1",0.00525014483220262
"226","PLAT","KDR","PLAT.KDR",0.00409177564085292
"227","CD86","LMTK2","CD86.LMTK2",0.00451774330467507
"228","CD86","RASA1","CD86.RASA1",0.00490609862566527
"229","BTK","CCKAR","BTK.CCKAR",0.00406075773926411
"230","BTK","FGF1","BTK.FGF1",0.00440488751900067
"231","ERG","CDH3","ERG.CDH3",0.00431446207387973
"232","ERG","ITPR2","ERG.ITPR2",0.00464610893571692
"233","FGF12","ASCL1","FGF12.ASCL1",0.00438236096932755
"234","FGF12","CDH17","FGF12.CDH17",0.00411747308224032
"235","CSF1R","CAV1","CSF1R.CAV1",0.00402341675757184
"236","CCKAR","SPARC","CCKAR.SPARC",0.00504040199697488
"237","NBL1","PTPRF","NBL1.PTPRF",0.00440800069519147
"238","NBL1","OGG1","NBL1.OGG1",0.00395422088238424
"239","LCK","PIK3R1","LCK.PIK3R1",0.0039256251687984
"240","TIAM1","PTPRF","TIAM1.PTPRF",0.00397755159194273
"241","TIAM1","OGG1","TIAM1.OGG1",0.00492679185519327
"242","TIAM1","TGFB2","TIAM1.TGFB2",0.00410456788135888
"243","AIM2","AHR","AIM2.AHR",0.00393301992170011
"244","MCAM","ADCYAP1","MCAM.ADCYAP1",0.00447432509357802
"245","CAV1","TMEFF1","CAV1.TMEFF1",0.00490095181603314
"246","POMC","DMP1","POMC.DMP1",0.00863963714070162
"247","PIK3R1","KRAS","PIK3R1.KRAS",0.00402289350781433
"248","PIK3R1","FOSL2","PIK3R1.FOSL2",0.00552495590263984
"249","ASCL1","EPHA8","ASCL1.EPHA8",0.00558697742204577
"250","ASCL1","CYP1B1","ASCL1.CYP1B1",0.00516708059370559
"251","LEFTY2","EPHX1","LEFTY2.EPHX1",0.00402775211053191
"252","LEFTY2","GSTP1","LEFTY2.GSTP1",0.00398633175671494
"253","LYN","GSTP1","LYN.GSTP1",0.00496233018866646
"254","ABL2","EPHA8","ABL2.EPHA8",0.00394695038745636
"255","EGF","RHOH","EGF.RHOH",0.00418621793841035
"256","EGF","COL1A1","EGF.COL1A1",0.00523438950965896
"257","EGF","GADD45A","EGF.GADD45A",0.00515409347686999
"258","EGF","RIPK2","EGF.RIPK2",0.00452405102287343
"259","EPHX1","GSTP1","EPHX1.GSTP1",0.00411327605019396
"260","KRT5","MMP19","KRT5.MMP19",0.00568548847673584
"261","KRT5","RHOH","KRT5.RHOH",0.00466435705677762
"262","GNAS","RASSF1","GNAS.RASSF1",0.004140786369105
"263","TRIM29","SLIT2","TRIM29.SLIT2",0.00415176469414551
"264","MYBL2","FRZB","MYBL2.FRZB",0.00439795373621539
"265","MYBL2","SFTPC","MYBL2.SFTPC",0.00533762865205765
"266","FGR","DKC1","FGR.DKC1",0.00729442806189362
"267","CD40","PLXDC2","CD40.PLXDC2",0.00461882774905218
"268","ZNF264","H19","ZNF264.H19",0.00392757523851465
"269","ZNF264","MAGEL2","ZNF264.MAGEL2",0.0040384185465293
"270","DBC1","HBEGF","DBC1.HBEGF",0.00500455173641913
"271","EPHA8","CYP1B1","EPHA8.CYP1B1",0.00621213835705116
"272","FGF6","S100A4","FGF6.S100A4",0.00487754749251678
"273","H19","MAGEL2","H19.MAGEL2",0.00445451332578629
"274","MAGEL2","ABO","MAGEL2.ABO",0.00482951885006015
"275","SH3BP2","CASP10","SH3BP2.CASP10",0.00559451247295234
"276","NES","FGFR1","NES.FGFR1",0.00470945021156737
"277","NES","EFNB1","NES.EFNB1",0.00435183062725401
"278","FGFR1","EFNB1","FGFR1.EFNB1",0.00477700207840904
"279","MATK","TNK1","MATK.TNK1",0.00478010135250129
"280","MATK","PTPRO","MATK.PTPRO",0.00417756776496407
"281","PRDM2","HOXA9","PRDM2.HOXA9",0.00412271292432685
"282","PRDM2","SEMA3F","PRDM2.SEMA3F",0.00545560191950628
"283","DHCR24","HCK","DHCR24.HCK",0.00572792144615743
"284","DHCR24","PROK2","DHCR24.PROK2",0.00394909727636879
"285","MMP9","LMO2","MMP9.LMO2",0.00550003697019166
"286","HLA.DPB1","HLF","HLA.DPB1.HLF",0.00510907365439521
"287","HLA.DPB1","PTPRO","HLA.DPB1.PTPRO",0.00596255958990691
"288","IRAK1","TNK1","IRAK1.TNK1",0.00469930392689246
"289","IRAK1","IL1A","IRAK1.IL1A",0.00423960286859106
"290","IRAK1","EPHB3","IRAK1.EPHB3",0.00483740973315317
"291","DIRAS3","HCK","DIRAS3.HCK",0.00465046291905247
"292","TRPM5","IL1RN","TRPM5.IL1RN",0.00520226164139816
"293","TMEFF2","AXIN1","TMEFF2.AXIN1",0.00392660725820529
"294","TMEFF2","CCNA1","TMEFF2.CCNA1",0.00627312453726224
"295","TMEFF2","FANCA","TMEFF2.FANCA",0.00440933254497477
"296","CEACAM1","RIPK4","CEACAM1.RIPK4",0.00448759727865928
"297","HOXA9","PGF","HOXA9.PGF",0.00436641088688344
"298","PDGFRA","RET","PDGFRA.RET",0.00464854953088599
"299","BCAM","TNFRSF10A","BCAM.TNFRSF10A",0.00408375888004327
"300","AXIN1","MT1A","AXIN1.MT1A",0.00392514812003398
"301","SPI1","XRCC1","SPI1.XRCC1",0.00432850311418843
"302","SPI1","ICAM1","SPI1.ICAM1",0.0041413393124745
"303","FRZB","SFTPC","FRZB.SFTPC",0.00421649032176057
"304","DAB2IP","JAG2","DAB2IP.JAG2",0.00610189945626161
"305","PROK2","MAP3K9","PROK2.MAP3K9",0.00510190240256897
"306","EFNB1","KIAA0125","EFNB1.KIAA0125",0.00399256472080361
"307","CCKBR","KRT13","CCKBR.KRT13",0.00482435240263172
"308","CCKBR","S100A4","CCKBR.S100A4",0.00454164085153794
"309","KRT13","NRG1","KRT13.NRG1",0.00439442698312223
"310","SYK","MKRN3","SYK.MKRN3",0.00441088708863381
"311","SYK","PTHLH","SYK.PTHLH",0.0051685187891839
"312","SYK","PTGS1","SYK.PTGS1",0.00589868198785114
"313","S100A4","THBS2","S100A4.THBS2",0.00484725377880423
"314","TFAP2C","MCM6","TFAP2C.MCM6",0.0040023733693532
"315","MKRN3","THBS2","MKRN3.THBS2",0.00397272494380844
"316","MKRN3","MBD2","MKRN3.MBD2",0.00479646376051961
"317","FANCE","MC2R","FANCE.MC2R",0.00394280492772708
"318","CCNA1","ERCC3","CCNA1.ERCC3",0.00588917957555988
"319","CCNA1","NFKB2","CCNA1.NFKB2",0.0042346549707902
"320","KIT","MLH3","KIT.MLH3",0.00523013280070736
"321","IRF7","MC2R","IRF7.MC2R",0.00395365251189672
"322","MC2R","PSCA","MC2R.PSCA",0.00412297918008232
"323","MC2R","DST","MC2R.DST",0.00428586348883122
"324","MOS","MYCL1","MOS.MYCL1",0.00432794053262089
"325","MOS","CSF3","MOS.CSF3",0.00421933743369795
"326","MOS","AXL","MOS.AXL",0.00414789113759635
"327","FGF8","XRCC2","FGF8.XRCC2",0.00476631228316482
"328","GPC3","SEMA3C","GPC3.SEMA3C",0.00516553701511994
"329","NR2F6","FGF2","NR2F6.FGF2",0.0045262679036571
"330","NR2F6","VBP1","NR2F6.VBP1",0.00448042014909865
"331","PTHLH","PTGS1","PTHLH.PTGS1",0.00530973596066164
"332","TFF1","GABRB3","TFF1.GABRB3",0.00408592695485451
"333","IHH","VBP1","IHH.VBP1",0.0041012773861675
"334","CDK10","FLI1","CDK10.FLI1",0.00403951575659614
"335","ICA1","CDC25B","ICA1.CDC25B",0.00495961636681381
"336","FLI1","BMP3","FLI1.BMP3",0.00465396178453145
"337","HDAC6","PTK7","HDAC6.PTK7",0.00520501670834842
"338","RARA","SPP1","RARA.SPP1",0.0061987284307833
"339","CDH3","IL6","CDH3.IL6",0.00448191447619243
"340","CDH3","MBD2","CDH3.MBD2",0.00440818981366158
"341","XRCC2","NEFL","XRCC2.NEFL",0.0049839623561516
"342","IRF5","EFNB3","IRF5.EFNB3",0.00472282379223523
"343","PTGS2","PLS3","PTGS2.PLS3",0.00505278459684452
"344","PTGS2","ETV1","PTGS2.ETV1",0.00451900894275132
"345","MFAP4","EFNB3","MFAP4.EFNB3",0.00400726302085721
"346","MFAP4","MYB","MFAP4.MYB",0.00436625291239781
"347","EFNB3","SCGB3A1","EFNB3.SCGB3A1",0.00483419002803059
"348","EFNB3","SEMA3F","EFNB3.SEMA3F",0.0049563451739011
"349","SCGB3A1","BCL3","SCGB3A1.BCL3",0.00417980480884333
"350","ESR2","IL3","ESR2.IL3",0.00396427989563242
"351","IL3","TEK","IL3.TEK",0.00459439880514657
"352","IL11","ST6GAL1","IL11.ST6GAL1",0.00749190060047543
"353","MCM2","ETV1","MCM2.ETV1",0.00486343412482029
"354","TFDP1","PAX6","TFDP1.PAX6",0.00420606096432087
"355","TFDP1","PROM1","TFDP1.PROM1",0.00530833500484992
"356","TFDP1","GJB2","TFDP1.GJB2",0.00429111211522528
"357","PTK6","PAX6","PTK6.PAX6",0.00390231983600779
"358","ABCG2","MYH11","ABCG2.MYH11",0.00437671267083528
"359","ABCG2","HDAC5","ABCG2.HDAC5",0.00511430281179848
"360","MYH11","CD1A","MYH11.CD1A",0.00483638266711417
"361","CHD2","PDGFB","CHD2.PDGFB",0.00585549232821064
"362","RAB32","PSIP1","RAB32.PSIP1",0.00390749879649899
"363","IGFBP7","IGFBP5","IGFBP7.IGFBP5",0.00392600849786296
"364","PROM1","DKC1","PROM1.DKC1",0.00396526892613489
"365","PROM1","TIMP2","PROM1.TIMP2",0.00466770879180374
"366","PROM1","GJB2","PROM1.GJB2",0.00448808299535233
"367","PDGFB","PSIP1","PDGFB.PSIP1",0.00428166865294854
"368","IGFBP2","APOC1","IGFBP2.APOC1",0.00426366828278986
"369","KRAS","FOSL2","KRAS.FOSL2",0.00392496668877659
"370","NQO1","GPX1","NQO1.GPX1",0.00449006745233552
"371","PSIP1","THBS1","PSIP1.THBS1",0.00427973622160508
"372","COL1A1","GADD45A","COL1A1.GADD45A",0.00529548839053435
"373","COL1A1","RIPK2","COL1A1.RIPK2",0.00479130980116965
"374","ZMYND10","TESK2","ZMYND10.TESK2",0.00550471943289187
"375","GPX1","RASA1","GPX1.RASA1",0.00392706555751715
"376","MSH2","THBS1","MSH2.THBS1",0.00398490452112839
"377","COL6A1","CAV2","COL6A1.CAV2",0.00433009426878806
"378","EPHB1","CDH11","EPHB1.CDH11",0.00438876672449914
"379","EPHB1","LAMC1","EPHB1.LAMC1",0.00403440114674741
"380","ELK3","DST","ELK3.DST",0.00416027676878029
"381","CDH11","CDH17","CDH11.CDH17",0.00413313012706049
"382","WNT10B","PTK2","WNT10B.PTK2",0.00597776107090041
"383","WNT10B","PPARG","WNT10B.PPARG",0.00411260191129096
"384","WNT10B","TYK2","WNT10B.TYK2",0.00451074174010839
"385","TNFRSF1A","CDC25B","TNFRSF1A.CDC25B",0.00395478405248649
"386","TDG","SERPINE1","TDG.SERPINE1",0.00491102564921551
"387","AGXT","MMP1","AGXT.MMP1",0.00447047954536704
"388","AGXT","PTGS1","AGXT.PTGS1",0.00416352928705103
"389","AGXT","APP","AGXT.APP",0.00610661789549114
"390","MXI1","WNT5A","MXI1.WNT5A",0.00439204272604432
"391","WNT5A","NOS3","WNT5A.NOS3",0.00393718220658697
"392","PXN","TNFRSF10D","PXN.TNFRSF10D",0.00460897701117303
"393","PXN","CTSH","PXN.CTSH",0.00391795357136411
"394","GJB2","DST","GJB2.DST",0.00415829046920521
"395","GJB2","FGFR2","GJB2.FGFR2",0.005044585409324
"396","DST","RAF1","DST.RAF1",0.00474114328655502
"397","TNFRSF10D","TGFB1","TNFRSF10D.TGFB1",0.00503688592347168
"398","TNFRSF10D","CTSH","TNFRSF10D.CTSH",0.00400654961217613
"399","PTK2","YES1","PTK2.YES1",0.00392448344608749
"400","PTK2","TNC","PTK2.TNC",0.00439546984397984
"401","YES1","PPARG","YES1.PPARG",0.00466975891547987
"402","TGFB1","ACVR1C","TGFB1.ACVR1C",0.00418198937781631
"403","FER","CTSH","FER.CTSH",0.00445461497502676
"404","FER","LOX","FER.LOX",0.0040244930524616
"405","MMP1","JUNB","MMP1.JUNB",0.00422701085936719
"406","PTGS1","FANCA","PTGS1.FANCA",0.00423287038427122
"407","CTSH","LOX","CTSH.LOX",0.00394975826996644
"408","TFRC","ERCC3","TFRC.ERCC3",0.00413305711850596
"409","ERCC3","NFKB2","ERCC3.NFKB2",0.00446871664828567
"410","TMEFF1","LRP2","TMEFF1.LRP2",0.00394731074111255
"411","BMPR1A","GLI3","BMPR1A.GLI3",0.00404522724393317
"412","BMPR1A","LAMC1","BMPR1A.LAMC1",0.00595679222745314
