"Finalmethynames","Finalmethy1names","Finalgenenames","Finalsimilarityvalues"
"99","TNFSF8","IL8","TNFSF8.IL8",0.111260289878403
"100","TNFSF8","KCNQ1","TNFSF8.KCNQ1",0.103185349117681
"101","TNFSF8","SFRP1","TNFSF8.SFRP1",0.22655137746882
"102","GALR1","EPHA5","GALR1.EPHA5",0.149916117471526
"103","GALR1","KCNQ1","GALR1.KCNQ1",0.129542758562552
"104","GALR1","CYP2E1","GALR1.CYP2E1",0.106708665302212
"105","GALR1","PRSS8","GALR1.PRSS8",0.169029294300347
"106","KLK10","COL1A2","KLK10.COL1A2",0.166748357593325
"107","KLK10","FZD9","KLK10.FZD9",0.143800816699997
"108","EPHA5","KCNQ1","EPHA5.KCNQ1",0.236183497891919
"109","IL8","SFRP1","IL8.SFRP1",0.100622780633271
"110","PHLDA2","FZD9","PHLDA2.FZD9",0.154260718554855
"111","COL1A2","CASP8","COL1A2.CASP8",0.128838422279738
"112","COL1A2","FZD9","COL1A2.FZD9",0.16768230435481
"113","PRSS8","SFRP1","PRSS8.SFRP1",0.119186416483086
"114","FRK","CDKN1C","FRK.CDKN1C",0.565217084914184
"115","FRK","IL18BP","FRK.IL18BP",0.882402831991439
"116","FRK","GDF10","FRK.GDF10",0.434099930514346
"117","FRK","CCND2","FRK.CCND2",0.633579820021859
"118","FRK","MGMT","FRK.MGMT",0.926677978487059
"119","AFF3","DIO3","AFF3.DIO3",0.325757549625141
"120","AFF3","LIG4","AFF3.LIG4",1
"121","AFF3","IRAK3","AFF3.IRAK3",1
"122","AFF3","NOTCH4","AFF3.NOTCH4",1
"123","AFF3","FES","AFF3.FES",0.399106050819489
"124","AFF3","THPO","AFF3.THPO",1
"125","AFF3","KIAA0125","AFF3.KIAA0125",0.468540011104108
"126","AFF3","APP","AFF3.APP",1
"127","AFF3","LMTK2","AFF3.LMTK2",1
"128","PLA2G2A","TFF2","PLA2G2A.TFF2",0.228707764843967
"129","PLA2G2A","APOA1","PLA2G2A.APOA1",0.215989192864837
"130","PLA2G2A","KCNK4","PLA2G2A.KCNK4",0.86918014314761
"131","PLA2G2A","CHFR","PLA2G2A.CHFR",0.999604850976796
"132","PLA2G2A","CDH1","PLA2G2A.CDH1",0.754593629302266
"133","PLA2G2A","IGF1","PLA2G2A.IGF1",0.956580170691598
"134","ZIM2","EDNRB","ZIM2.EDNRB",0.997901187724711
"135","ZIM2","ASB4","ZIM2.ASB4",0.388778835091113
"136","ZIM2","DES","ZIM2.DES",0.998412288889267
"137","ZIM2","PITX2","ZIM2.PITX2",0.558850222745838
"138","ZIM2","VAV1","ZIM2.VAV1",0.374447131121032
"139","ZIM2","LTA","ZIM2.LTA",0.120682329864518
"140","EDNRB","ASB4","EDNRB.ASB4",0.414373274192649
"141","EDNRB","DES","EDNRB.DES",0.999964254028891
"142","EDNRB","PITX2","EDNRB.PITX2",0.591021707512106
"143","EDNRB","VAV1","EDNRB.VAV1",0.351245725146605
"144","EDNRB","LTA","EDNRB.LTA",0.128035521266545
"145","TJP2","MAGEC3","TJP2.MAGEC3",0.861118323404278
"146","TJP2","SFTPD","TJP2.SFTPD",0.488885411958487
"147","TJP2","SOX1","TJP2.SOX1",0.999329067696889
"148","TJP2","CALCA","TJP2.CALCA",0.578878532473584
"149","TJP2","OSM","TJP2.OSM",0.7053305697051
"150","MAGEC3","SFTPD","MAGEC3.SFTPD",0.758786456419026
"151","MAGEC3","SOX1","MAGEC3.SOX1",0.877088934791112
"152","MAGEC3","CALCA","MAGEC3.CALCA",0.854599545356324
"153","MAGEC3","OSM","MAGEC3.OSM",0.951110066002628
"154","HSPA2","HPN","HSPA2.HPN",0.117904936720677
"155","HSPA2","ASB4","HSPA2.ASB4",0.154370383508736
"156","HSPA2","AATK","HSPA2.AATK",0.750364274156885
"157","HSPA2","COL18A1","HSPA2.COL18A1",0.964379751349787
"158","HSPA2","PITX2","HSPA2.PITX2",0.110816946008098
"159","HSPA2","SMAD2","HSPA2.SMAD2",0.140510583904477
"160","HSPA2","LTA","HSPA2.LTA",0.487891119940837
"161","TFF2","RIPK3","TFF2.RIPK3",0.349074847372844
"162","TFF2","KCNK4","TFF2.KCNK4",0.138348559086193
"163","TFF2","CHFR","TFF2.CHFR",0.222259799372407
"164","TFF2","CDH1","TFF2.CDH1",0.114716211502982
"165","TFF2","IGF1","TFF2.IGF1",0.170750017209683
"166","TFF2","EGR4","TFF2.EGR4",0.622409837054479
"167","SFTPD","SOX1","SFTPD.SOX1",0.504778833620822
"168","SFTPD","CALCA","SFTPD.CALCA",0.98031061267344
"169","SFTPD","OSM","SFTPD.OSM",0.904608509021866
"170","DIO3","LIG4","DIO3.LIG4",0.325757549625141
"171","DIO3","IRAK3","DIO3.IRAK3",0.325757549625141
"172","DIO3","NOTCH4","DIO3.NOTCH4",0.325757549625141
"173","DIO3","FES","DIO3.FES",0.9793522432018
"174","DIO3","THPO","DIO3.THPO",0.325757549625141
"175","DIO3","KIAA0125","DIO3.KIAA0125",0.235490413987201
"176","DIO3","APP","DIO3.APP",0.325757549625141
"177","DIO3","LMTK2","DIO3.LMTK2",0.325757549625141
"178","HPN","EYA4","HPN.EYA4",0.349433547926501
"179","HPN","SMAD2","HPN.SMAD2",0.985505927147654
"180","HPN","BDNF","HPN.BDNF",0.447430808991592
"181","HPN","ALOX12","HPN.ALOX12",0.523114648711419
"182","HPN","TAL1","HPN.TAL1",0.66353198063751
"183","SOX1","CALCA","SOX1.CALCA",0.596647168499121
"184","SOX1","OSM","SOX1.OSM",0.724075871338635
"185","CALCA","OSM","CALCA.OSM",0.968486040516853
"186","ASB4","AATK","ASB4.AATK",0.341003230101502
"187","ASB4","COL18A1","ASB4.COL18A1",0.20623591275486
"188","ASB4","DES","ASB4.DES",0.410951020547953
"189","ASB4","PITX2","ASB4.PITX2",0.937971418970953
"190","ASB4","LTA","ASB4.LTA",0.567673061694843
"191","APOA1","KCNK4","APOA1.KCNK4",0.339361631402262
"192","APOA1","CHFR","APOA1.CHFR",0.220912574057685
"193","APOA1","CDH1","APOA1.CDH1",0.418196365944632
"194","APOA1","IGF1","APOA1.IGF1",0.276377021859107
"195","AATK","COL18A1","AATK.COL18A1",0.883493122367868
"196","AATK","PITX2","AATK.PITX2",0.236230321407416
"197","AATK","LTA","AATK.LTA",0.87820867528715
"198","RIPK3","EGR4","RIPK3.EGR4",0.81767457772911
"199","KCNK4","CHFR","KCNK4.CHFR",0.881259435899778
"200","KCNK4","CDH1","KCNK4.CDH1",0.971900373559257
"201","KCNK4","IGF1","KCNK4.IGF1",0.971940854904589
"202","HS3ST2","GRB7","HS3ST2.GRB7",0.599494207254033
"203","HS3ST2","SOD3","HS3ST2.SOD3",0.997692706974687
"204","HS3ST2","GUCY2F","HS3ST2.GUCY2F",0.430921960740855
"205","HS3ST2","VAV1","HS3ST2.VAV1",0.117028060336779
"206","HS3ST2","CSF2","HS3ST2.CSF2",0.912415851520532
"207","COL18A1","PITX2","COL18A1.PITX2",0.145553375820403
"208","COL18A1","SMAD2","COL18A1.SMAD2",0.100827778391622
"209","COL18A1","LTA","COL18A1.LTA",0.627323537556804
"210","LIG4","IRAK3","LIG4.IRAK3",1
"211","LIG4","NOTCH4","LIG4.NOTCH4",1
"212","LIG4","FES","LIG4.FES",0.399106050819489
"213","LIG4","THPO","LIG4.THPO",1
"214","LIG4","KIAA0125","LIG4.KIAA0125",0.468540011104108
"215","LIG4","APP","LIG4.APP",1
"216","LIG4","LMTK2","LIG4.LMTK2",1
"217","CHFR","CDH1","CHFR.CDH1",0.768811051951163
"218","CHFR","IGF1","CHFR.IGF1",0.964138122342698
"219","GRB7","SOD3","GRB7.SOD3",0.632457371465227
"220","GRB7","GUCY2F","GRB7.GUCY2F",0.176713107815986
"221","GRB7","CSF2","GRB7.CSF2",0.415722467984799
"222","CDH1","IGF1","CDH1.IGF1",0.894516749272772
"223","IRAK3","NOTCH4","IRAK3.NOTCH4",1
"224","IRAK3","FES","IRAK3.FES",0.399106050819489
"225","IRAK3","THPO","IRAK3.THPO",1
"226","IRAK3","KIAA0125","IRAK3.KIAA0125",0.468540011104108
"227","IRAK3","APP","IRAK3.APP",1
"228","IRAK3","LMTK2","IRAK3.LMTK2",1
"229","DES","PITX2","DES.PITX2",0.586775679225292
"230","DES","VAV1","DES.VAV1",0.354190810342463
"231","DES","LTA","DES.LTA",0.127039877741268
"232","EYA4","SMAD2","EYA4.SMAD2",0.284616997673945
"233","EYA4","BDNF","EYA4.BDNF",0.974516142133534
"234","EYA4","CCND2","EYA4.CCND2",0.203199934566447
"235","EYA4","ALOX12","EYA4.ALOX12",0.932252062483996
"236","EYA4","TAL1","EYA4.TAL1",0.824090813175324
"237","SOD3","GUCY2F","SOD3.GUCY2F",0.40550850514741
"238","SOD3","VAV1","SOD3.VAV1",0.111917320254628
"239","SOD3","CSF2","SOD3.CSF2",0.885471802194185
"240","PITX2","VAV1","PITX2.VAV1",0.126406814868055
"241","PITX2","LTA","PITX2.LTA",0.40446675176812
"242","CDKN1C","IL18BP","CDKN1C.IL18BP",0.847234270974611
"243","CDKN1C","GDF10","CDKN1C.GDF10",0.965740198595769
"244","CDKN1C","CCND2","CDKN1C.CCND2",0.169663075301335
"245","CDKN1C","MGMT","CDKN1C.MGMT",0.792139279278754
"246","IL18BP","GDF10","IL18BP.GDF10",0.715633355786829
"247","IL18BP","CCND2","IL18BP.CCND2",0.379268453208163
"248","IL18BP","MGMT","IL18BP.MGMT",0.99402929219629
"249","SMAD2","BDNF","SMAD2.BDNF",0.369199595238584
"250","SMAD2","ALOX12","SMAD2.ALOX12",0.437026406781528
"251","SMAD2","TAL1","SMAD2.TAL1",0.569284649493697
"252","GUCY2F","VAV1","GUCY2F.VAV1",0.440719406952981
"253","GUCY2F","CSF2","GUCY2F.CSF2",0.625708113480288
"254","BDNF","CCND2","BDNF.CCND2",0.165001588607992
"255","BDNF","ALOX12","BDNF.ALOX12",0.988853135888547
"256","BDNF","TAL1","BDNF.TAL1",0.921799339557638
"257","VAV1","CSF2","VAV1.CSF2",0.162327503288836
"258","NOTCH4","FES","NOTCH4.FES",0.399106050819489
"259","NOTCH4","THPO","NOTCH4.THPO",1
"260","NOTCH4","KIAA0125","NOTCH4.KIAA0125",0.468540011104108
"261","NOTCH4","APP","NOTCH4.APP",1
"262","NOTCH4","LMTK2","NOTCH4.LMTK2",1
"263","GDF10","CCND2","GDF10.CCND2",0.120738417076242
"264","GDF10","MGMT","GDF10.MGMT",0.654790275942465
"265","FES","THPO","FES.THPO",0.399106050819489
"266","FES","KIAA0125","FES.KIAA0125",0.272130882426952
"267","FES","APP","FES.APP",0.399106050819489
"268","FES","LMTK2","FES.LMTK2",0.399106050819489
"269","CCND2","MGMT","CCND2.MGMT",0.432472332895907
"270","CCND2","ALOX12","CCND2.ALOX12",0.145127919485393
"271","CCND2","TAL1","CCND2.TAL1",0.115928837881194
"272","THPO","KIAA0125","THPO.KIAA0125",0.468540011104108
"273","THPO","APP","THPO.APP",1
"274","THPO","LMTK2","THPO.LMTK2",1
"275","ALOX12","TAL1","ALOX12.TAL1",0.967877723354502
"276","PDGFRB","NTSR1","PDGFRB.NTSR1",0.1614434926559
"277","PDGFRB","SLC5A8","PDGFRB.SLC5A8",0.136508624457156
"278","PDGFRB","TERT","PDGFRB.TERT",0.105492399083049
"279","EPHA3","GUCY2D","EPHA3.GUCY2D",0.15871298894911
"280","EPHA3","MMP3","EPHA3.MMP3",0.111196769616041
"281","EPHA3","GRB10","EPHA3.GRB10",0.428182378350193
"282","EPHA3","GAS7","EPHA3.GAS7",0.157096295718908
"283","CAPG","NCL","CAPG.NCL",0.111050662503117
"284","CAPG","PYCARD","CAPG.PYCARD",0.217256266084586
"285","CAPG","DCN","CAPG.DCN",0.152275462603221
"286","CAPG","ACVR1","CAPG.ACVR1",0.125922900230125
"287","NCL","GUCY2D","NCL.GUCY2D",0.10793351068769
"288","NCL","PYCARD","NCL.PYCARD",0.147585940148512
"289","NCL","MMP2","NCL.MMP2",0.141017957722603
"290","NCL","DCN","NCL.DCN",0.196708740584049
"291","NCL","TERT","NCL.TERT",0.119479637629325
"292","NCL","NPR2","NCL.NPR2",0.311599588896695
"293","NCL","ACVR1","NCL.ACVR1",0.167144643467707
"294","MMP14","TERT","MMP14.TERT",0.13954020708274
"295","MMP14","NPR2","MMP14.NPR2",0.111166991216075
"296","GUCY2D","MMP3","GUCY2D.MMP3",0.107610746558189
"297","GUCY2D","GRB10","GUCY2D.GRB10",0.177774666519901
"298","GUCY2D","GAS7","GUCY2D.GAS7",0.22636028801066
"299","SERPINB5","FLT3","SERPINB5.FLT3",0.220083640111255
"300","SERPINB5","HOXB2","SERPINB5.HOXB2",0.175326032582596
"301","SERPINB5","PLXDC1","SERPINB5.PLXDC1",0.241541902790419
"302","SERPINB5","HOXA5","SERPINB5.HOXA5",0.188643986987484
"303","MMP3","GAS7","MMP3.GAS7",0.178948230606658
"304","MMP3","CDH13","MMP3.CDH13",0.112245298111868
"305","FLT3","NTSR1","FLT3.NTSR1",0.103772227786313
"306","FLT3","HOXB2","FLT3.HOXB2",0.150381255146877
"307","GRB10","GAS7","GRB10.GAS7",0.10988331694574
"308","TNF","PYCARD","TNF.PYCARD",0.144075544990495
"309","TNF","NTSR1","TNF.NTSR1",0.101677904554584
"310","TNF","SLC5A8","TNF.SLC5A8",0.117544285766507
"311","TNF","OPCML","TNF.OPCML",0.123215976123858
"312","PYCARD","DCN","PYCARD.DCN",0.134960083136343
"313","NTSR1","SLC5A8","NTSR1.SLC5A8",0.19169522281283
"314","INSR","OPCML","INSR.OPCML",0.180792079708211
"315","GAS7","MMP2","GAS7.MMP2",0.105177586502224
"316","HOXB2","HOXA5","HOXB2.HOXA5",0.163608824452461
"317","HOXB2","KDR","HOXB2.KDR",0.124630915878268
"318","HOXB2","OPCML","HOXB2.OPCML",0.11117822649654
"319","APOC2","PLAT","APOC2.PLAT",0.135250971330188
"320","APOC2","CD86","APOC2.CD86",0.426319091672714
"321","APOC2","KDR","APOC2.KDR",0.129744965446878
"322","MEST","SLC5A8","MEST.SLC5A8",0.230880351683861
"323","MEST","CD34","MEST.CD34",0.108826720437096
"324","MEST","DCN","MEST.DCN",0.131901378579164
"325","MEST","CFTR","MEST.CFTR",0.39074512628447
"326","MEST","ACVR1","MEST.ACVR1",0.109786402443296
"327","MEST","OPCML","MEST.OPCML",0.119760680206634
"328","PLXDC1","HOXA5","PLXDC1.HOXA5",0.110823483462364
"329","DAPK1","SLC22A18","DAPK1.SLC22A18",0.231862205338452
"330","DAPK1","ERBB3","DAPK1.ERBB3",0.142037592701323
"331","DAPK1","CDH13","DAPK1.CDH13",0.140818085337447
"332","MMP2","NPR2","MMP2.NPR2",0.316475348502989
"333","SLC5A8","CFTR","SLC5A8.CFTR",0.204107576322692
"334","CD34","SLC22A18","CD34.SLC22A18",0.106610695565743
"335","CD34","HOXB13","CD34.HOXB13",0.10785816684416
"336","CD34","CDH13","CD34.CDH13",0.101500526460014
"337","SLC22A18","HOXB13","SLC22A18.HOXB13",0.124751933396152
"338","SLC22A18","CDH13","SLC22A18.CDH13",0.145004446833079
"339","DCN","CFTR","DCN.CFTR",0.105766380134894
"340","DCN","NPR2","DCN.NPR2",0.101165712604755
"341","DCN","ACVR1","DCN.ACVR1",0.294903391518262
"342","CFTR","OPCML","CFTR.OPCML",0.104143987200614
"343","TERT","NPR2","TERT.NPR2",0.113553174829267
"344","PLAT","ERBB3","PLAT.ERBB3",0.139052978972264
"345","PLAT","CD86","PLAT.CD86",0.109338491535321
"346","PLAT","KDR","PLAT.KDR",0.263043317786743
"347","CDH13","KDR","CDH13.KDR",0.138016796951025
"348","CD86","KDR","CD86.KDR",0.131593997490405
"349","BTK","CCKAR","BTK.CCKAR",0.178461606957892
"350","BTK","FGF1","BTK.FGF1",0.391588407010817
"351","BTK","CAV1","BTK.CAV1",0.102031851785312
"352","BTK","ROR2","BTK.ROR2",0.212553633879061
"353","BTK","CSF3R","BTK.CSF3R",0.288500906487983
"354","BTK","AHR","BTK.AHR",0.253725308783855
"355","DCC","TIAM1","DCC.TIAM1",0.117954056410366
"356","DCC","MCAM","DCC.MCAM",0.163583409710257
"357","DCC","ADCYAP1","DCC.ADCYAP1",0.108331913445164
"358","ERG","MCAM","ERG.MCAM",0.203020870797269
"359","ERG","CSF3R","ERG.CSF3R",0.213969729561205
"360","ERG","ADCYAP1","ERG.ADCYAP1",0.128542892340571
"361","ERG","AHR","ERG.AHR",0.113636239577129
"362","PMP22","MCAM","PMP22.MCAM",0.102518031372702
"363","PMP22","ADCYAP1","PMP22.ADCYAP1",0.208888562971751
"364","HHIP","CCKAR","HHIP.CCKAR",0.107330280732329
"365","HHIP","FGF1","HHIP.FGF1",0.148494483456362
"366","HHIP","PIK3R1","HHIP.PIK3R1",0.11161704853992
"367","FGF12","NBL1","FGF12.NBL1",0.103982508283326
"368","FGF12","LCK","FGF12.LCK",0.207641944030058
"369","FGF12","SPARC","FGF12.SPARC",0.112115823993332
"370","FGF12","ASCL1","FGF12.ASCL1",0.194491609247687
"371","FGF12","OGG1","FGF12.OGG1",0.127418874477355
"372","CSF1R","CCKAR","CSF1R.CCKAR",0.17150141117164
"373","CSF1R","CAV1","CSF1R.CAV1",0.435468542937988
"374","CSF1R","ROR2","CSF1R.ROR2",0.167024042675635
"375","CSF1R","AHR","CSF1R.AHR",0.128639635895836
"376","CCKAR","FGF1","CCKAR.FGF1",0.116041769042859
"377","CCKAR","CAV1","CCKAR.CAV1",0.203154660126328
"378","CCKAR","ROR2","CCKAR.ROR2",0.119802930154023
"379","CCKAR","SPARC","CCKAR.SPARC",0.424706968860961
"380","NBL1","TIAM1","NBL1.TIAM1",0.165619571000042
"381","NBL1","PTPRF","NBL1.PTPRF",0.221928576355184
"382","NBL1","OGG1","NBL1.OGG1",0.201716468256299
"383","FGF1","ROR2","FGF1.ROR2",0.172114199265635
"384","FGF1","CSF3R","FGF1.CSF3R",0.275137114794379
"385","FGF1","PIK3R1","FGF1.PIK3R1",0.103577679826161
"386","LCK","PIK3R1","LCK.PIK3R1",0.252771956765922
"387","LCK","ASCL1","LCK.ASCL1",0.148868091216109
"388","TIAM1","PTPRF","TIAM1.PTPRF",0.154134186514501
"389","TIAM1","ASCL1","TIAM1.ASCL1",0.175706947167201
"390","TIAM1","OGG1","TIAM1.OGG1",0.484746048435625
"391","AIM2","AHR","AIM2.AHR",0.300752315024373
"392","MCAM","ADCYAP1","MCAM.ADCYAP1",0.214243858629602
"393","CAV1","ROR2","CAV1.ROR2",0.180557989674183
"394","ROR2","CSF3R","ROR2.CSF3R",0.277070297377104
"395","ROR2","AHR","ROR2.AHR",0.197600049300797
"396","SPARC","PIK3R1","SPARC.PIK3R1",0.148831834801767
"397","CSF3R","AHR","CSF3R.AHR",0.194772638891021
"398","ASCL1","OGG1","ASCL1.OGG1",0.177739115315469
"399","MLF1","AR","MLF1.AR",0.123966334420283
"400","LEFTY2","EPHX1","LEFTY2.EPHX1",0.211938561264768
"401","LEFTY2","ZNF264","LEFTY2.ZNF264",0.115046403493535
"402","LEFTY2","DUSP4","LEFTY2.DUSP4",0.127310368791156
"403","LEFTY2","MAGEL2","LEFTY2.MAGEL2",0.103714444368834
"404","LIMK1","EPHX1","LIMK1.EPHX1",0.186123979727597
"405","LIMK1","FOLR1","LIMK1.FOLR1",0.129748978524193
"406","LIMK1","AOC3","LIMK1.AOC3",0.237950921491471
"407","LIMK1","DUSP4","LIMK1.DUSP4",0.181422227063561
"408","LYN","GSTP1","LYN.GSTP1",0.319140331620391
"409","LYN","ZNF264","LYN.ZNF264",0.128425666657982
"410","LYN","H19","LYN.H19",0.50571417356027
"411","LYN","MAGEL2","LYN.MAGEL2",0.113607169361057
"412","ABL2","SH3BP2","ABL2.SH3BP2",0.123346623095621
"413","EGF","TNFRSF1B","EGF.TNFRSF1B",0.103287136041842
"414","EGF","KRT5","EGF.KRT5",0.230168583446669
"415","EGF","SLIT2","EGF.SLIT2",0.171449455435983
"416","EGF","RHOH","EGF.RHOH",0.227944734606498
"417","EGF","TFPI2","EGF.TFPI2",0.108735906427912
"418","EPHX1","FOLR1","EPHX1.FOLR1",0.130921053759453
"419","EPHX1","ZNF264","EPHX1.ZNF264",0.144734737871606
"420","EPHX1","FGF6","EPHX1.FGF6",0.121980998652916
"421","EPHX1","MAGEL2","EPHX1.MAGEL2",0.297736656980617
"422","FOLR1","DBC1","FOLR1.DBC1",0.107652706503883
"423","FOLR1","HBEGF","FOLR1.HBEGF",0.12473211621485
"424","FOLR1","MAGEL2","FOLR1.MAGEL2",0.102516793321524
"425","AOC3","MYBL2","AOC3.MYBL2",0.105310409466597
"426","AOC3","DUSP4","AOC3.DUSP4",0.131115892199855
"427","S100A2","IFNG","S100A2.IFNG",0.141565503632906
"428","S100A2","MMP19","S100A2.MMP19",0.218519360825219
"429","S100A2","DLK1","S100A2.DLK1",0.15020308659591
"430","S100A2","DMP1","S100A2.DMP1",0.126718153465534
"431","GSTP1","ZNF264","GSTP1.ZNF264",0.148995217979228
"432","GSTP1","DUSP4","GSTP1.DUSP4",0.115474451725496
