"Finalmethynames","Finalmethy1names","Finalgenenames","Finalsimilarityvalues"
"249","DLC1","ITK","DLC1.ITK",1
"250","DLC1","HLA.DRA","DLC1.HLA.DRA",1
"251","DLC1","NPY","DLC1.NPY",1
"252","DLC1","ESR1","DLC1.ESR1",1
"253","DLC1","ISL1","DLC1.ISL1",1
"254","DLC1","SNRPN","DLC1.SNRPN",1
"255","DLC1","LIF","DLC1.LIF",1
"256","DLC1","VAMP8","DLC1.VAMP8",1
"257","DLC1","FLT4","DLC1.FLT4",1
"258","DLC1","KRT1","DLC1.KRT1",1
"259","DLC1","MUC1","DLC1.MUC1",1
"260","DLC1","IL1B","DLC1.IL1B",1
"261","DLC1","CD2","DLC1.CD2",1
"262","DLC1","MCF2","DLC1.MCF2",1
"263","DLC1","RUNX3","DLC1.RUNX3",1
"264","DLC1","ABCC2","DLC1.ABCC2",1
"265","DLC1","DSG1","DLC1.DSG1",1
"266","DLC1","MEG3","DLC1.MEG3",1
"267","DLC1","GNMT","DLC1.GNMT",1
"268","DLC1","SLC14A1","DLC1.SLC14A1",1
"269","DLC1","NOTCH3","DLC1.NOTCH3",1
"270","DLC1","RASGRF1","DLC1.RASGRF1",1
"271","DLC1","TNFSF8","DLC1.TNFSF8",1
"272","DLC1","MYOD1","DLC1.MYOD1",1
"273","DLC1","IL8","DLC1.IL8",1
"274","DLC1","PHLDA2","DLC1.PHLDA2",1
"275","DLC1","PRSS8","DLC1.PRSS8",1
"276","DLC1","FZD9","DLC1.FZD9",1
"277","DLC1","SFRP1","DLC1.SFRP1",1
"278","DLC1","ZIM2","DLC1.ZIM2",1
"279","DLC1","EDNRB","DLC1.EDNRB",1
"280","DLC1","TJP2","DLC1.TJP2",1
"281","DLC1","TFF2","DLC1.TFF2",1
"282","DLC1","DIO3","DLC1.DIO3",1
"283","DLC1","KCNK4","DLC1.KCNK4",1
"284","DLC1","SLC22A18","DLC1.SLC22A18",1
"285","DLC1","ST6GAL1","DLC1.ST6GAL1",1
"286","PENK","MAPK4","PENK.MAPK4",1
"287","PENK","DNAJC15","PENK.DNAJC15",1
"288","PENK","PADI4","PENK.PADI4",1
"289","PENK","CD9","PENK.CD9",1
"290","PENK","GFAP","PENK.GFAP",1
"291","PENK","X9.Sep","PENK.X9.Sep",1
"292","PENK","EPO","PENK.EPO",1
"293","PENK","STAT5A","PENK.STAT5A",1
"294","PENK","ONECUT2","PENK.ONECUT2",1
"295","PENK","PRKCDBP","PENK.PRKCDBP",1
"296","PENK","TWIST1","PENK.TWIST1",1
"297","PENK","EMR3","PENK.EMR3",1
"298","PENK","SEMA3B","PENK.SEMA3B",1
"299","PENK","TNFRSF10C","PENK.TNFRSF10C",1
"300","PENK","CPA4","PENK.CPA4",1
"301","PENK","LAT","PENK.LAT",1
"302","PENK","ASCL2","PENK.ASCL2",1
"303","PENK","ITK","PENK.ITK",1
"304","PENK","HLA.DRA","PENK.HLA.DRA",1
"305","PENK","NPY","PENK.NPY",1
"306","PENK","ESR1","PENK.ESR1",1
"307","PENK","ISL1","PENK.ISL1",1
"308","PENK","SNRPN","PENK.SNRPN",1
"309","PENK","LIF","PENK.LIF",1
"310","PENK","VAMP8","PENK.VAMP8",1
"311","PENK","FLT4","PENK.FLT4",1
"312","PENK","KRT1","PENK.KRT1",1
"313","PENK","MUC1","PENK.MUC1",1
"314","PENK","IL1B","PENK.IL1B",1
"315","PENK","CD2","PENK.CD2",1
"316","PENK","MCF2","PENK.MCF2",1
"317","PENK","RUNX3","PENK.RUNX3",1
"318","PENK","ABCC2","PENK.ABCC2",1
"319","PENK","DSG1","PENK.DSG1",1
"320","PENK","MEG3","PENK.MEG3",1
"321","PENK","GNMT","PENK.GNMT",1
"322","PENK","SLC14A1","PENK.SLC14A1",1
"323","PENK","NOTCH3","PENK.NOTCH3",1
"324","PENK","RASGRF1","PENK.RASGRF1",1
"325","PENK","TNFSF8","PENK.TNFSF8",1
"326","PENK","MYOD1","PENK.MYOD1",1
"327","PENK","IL8","PENK.IL8",1
"328","PENK","PHLDA2","PENK.PHLDA2",1
"329","PENK","PRSS8","PENK.PRSS8",1
"330","PENK","FZD9","PENK.FZD9",1
"331","PENK","SFRP1","PENK.SFRP1",1
"332","PENK","ZIM2","PENK.ZIM2",1
"333","PENK","EDNRB","PENK.EDNRB",1
"334","PENK","TJP2","PENK.TJP2",1
"335","PENK","TFF2","PENK.TFF2",1
"336","PENK","DIO3","PENK.DIO3",1
"337","PENK","KCNK4","PENK.KCNK4",1
"338","PENK","SLC22A18","PENK.SLC22A18",1
"339","PENK","ST6GAL1","PENK.ST6GAL1",1
"340","MAPK4","DNAJC15","MAPK4.DNAJC15",1
"341","MAPK4","PADI4","MAPK4.PADI4",1
"342","MAPK4","CD9","MAPK4.CD9",1
"343","MAPK4","GFAP","MAPK4.GFAP",1
"344","MAPK4","X9.Sep","MAPK4.X9.Sep",1
"345","MAPK4","EPO","MAPK4.EPO",1
"346","MAPK4","STAT5A","MAPK4.STAT5A",1
"347","MAPK4","ONECUT2","MAPK4.ONECUT2",1
"348","MAPK4","PRKCDBP","MAPK4.PRKCDBP",1
"349","MAPK4","TWIST1","MAPK4.TWIST1",1
"350","MAPK4","EMR3","MAPK4.EMR3",1
"351","MAPK4","SEMA3B","MAPK4.SEMA3B",1
"352","MAPK4","TNFRSF10C","MAPK4.TNFRSF10C",1
"353","MAPK4","CPA4","MAPK4.CPA4",1
"354","MAPK4","LAT","MAPK4.LAT",1
"355","MAPK4","ASCL2","MAPK4.ASCL2",1
"356","MAPK4","ITK","MAPK4.ITK",1
"357","MAPK4","HLA.DRA","MAPK4.HLA.DRA",1
"358","MAPK4","NPY","MAPK4.NPY",1
"359","MAPK4","ESR1","MAPK4.ESR1",1
"360","MAPK4","ISL1","MAPK4.ISL1",1
"361","MAPK4","SNRPN","MAPK4.SNRPN",1
"362","MAPK4","LIF","MAPK4.LIF",1
"363","MAPK4","VAMP8","MAPK4.VAMP8",1
"364","MAPK4","FLT4","MAPK4.FLT4",1
"365","MAPK4","KRT1","MAPK4.KRT1",1
"366","MAPK4","MUC1","MAPK4.MUC1",1
"367","MAPK4","IL1B","MAPK4.IL1B",1
"368","MAPK4","CD2","MAPK4.CD2",1
"369","MAPK4","MCF2","MAPK4.MCF2",1
"370","MAPK4","RUNX3","MAPK4.RUNX3",1
"371","MAPK4","ABCC2","MAPK4.ABCC2",1
"372","MAPK4","DSG1","MAPK4.DSG1",1
"373","MAPK4","MEG3","MAPK4.MEG3",1
"374","MAPK4","GNMT","MAPK4.GNMT",1
"375","MAPK4","SLC14A1","MAPK4.SLC14A1",1
"376","MAPK4","NOTCH3","MAPK4.NOTCH3",1
"377","MAPK4","RASGRF1","MAPK4.RASGRF1",1
"378","MAPK4","TNFSF8","MAPK4.TNFSF8",1
"379","MAPK4","MYOD1","MAPK4.MYOD1",1
"380","MAPK4","IL8","MAPK4.IL8",1
"381","MAPK4","PHLDA2","MAPK4.PHLDA2",1
"382","MAPK4","PRSS8","MAPK4.PRSS8",1
"383","MAPK4","FZD9","MAPK4.FZD9",1
"384","MAPK4","SFRP1","MAPK4.SFRP1",1
"385","MAPK4","ZIM2","MAPK4.ZIM2",1
"386","MAPK4","EDNRB","MAPK4.EDNRB",1
"387","MAPK4","TJP2","MAPK4.TJP2",1
"388","MAPK4","TFF2","MAPK4.TFF2",1
"389","MAPK4","DIO3","MAPK4.DIO3",1
"390","MAPK4","KCNK4","MAPK4.KCNK4",1
"391","MAPK4","SLC22A18","MAPK4.SLC22A18",1
"392","MAPK4","ST6GAL1","MAPK4.ST6GAL1",1
"393","DNAJC15","PADI4","DNAJC15.PADI4",1
"394","DNAJC15","CD9","DNAJC15.CD9",1
"395","DNAJC15","GFAP","DNAJC15.GFAP",1
"396","DNAJC15","X9.Sep","DNAJC15.X9.Sep",1
"397","DNAJC15","EPO","DNAJC15.EPO",1
"398","DNAJC15","STAT5A","DNAJC15.STAT5A",1
"399","DNAJC15","ONECUT2","DNAJC15.ONECUT2",1
"400","DNAJC15","PRKCDBP","DNAJC15.PRKCDBP",1
"401","DNAJC15","TWIST1","DNAJC15.TWIST1",1
"402","DNAJC15","EMR3","DNAJC15.EMR3",1
"403","DNAJC15","SEMA3B","DNAJC15.SEMA3B",1
"404","DNAJC15","TNFRSF10C","DNAJC15.TNFRSF10C",1
"405","DNAJC15","CPA4","DNAJC15.CPA4",1
"406","DNAJC15","LAT","DNAJC15.LAT",1
"407","DNAJC15","ASCL2","DNAJC15.ASCL2",1
"408","DNAJC15","ITK","DNAJC15.ITK",1
"409","DNAJC15","HLA.DRA","DNAJC15.HLA.DRA",1
"410","DNAJC15","NPY","DNAJC15.NPY",1
"411","DNAJC15","ESR1","DNAJC15.ESR1",1
"412","DNAJC15","ISL1","DNAJC15.ISL1",1
"413","DNAJC15","SNRPN","DNAJC15.SNRPN",1
"414","DNAJC15","LIF","DNAJC15.LIF",1
"415","DNAJC15","VAMP8","DNAJC15.VAMP8",1
"416","DNAJC15","FLT4","DNAJC15.FLT4",1
"417","DNAJC15","KRT1","DNAJC15.KRT1",1
"418","DNAJC15","MUC1","DNAJC15.MUC1",1
"419","DNAJC15","IL1B","DNAJC15.IL1B",1
"420","DNAJC15","CD2","DNAJC15.CD2",1
"421","DNAJC15","MCF2","DNAJC15.MCF2",1
"422","DNAJC15","RUNX3","DNAJC15.RUNX3",1
"423","DNAJC15","ABCC2","DNAJC15.ABCC2",1
"424","DNAJC15","DSG1","DNAJC15.DSG1",1
"425","DNAJC15","MEG3","DNAJC15.MEG3",1
"426","DNAJC15","GNMT","DNAJC15.GNMT",1
"427","DNAJC15","SLC14A1","DNAJC15.SLC14A1",1
"428","DNAJC15","NOTCH3","DNAJC15.NOTCH3",1
"429","DNAJC15","RASGRF1","DNAJC15.RASGRF1",1
"430","DNAJC15","TNFSF8","DNAJC15.TNFSF8",1
"431","DNAJC15","MYOD1","DNAJC15.MYOD1",1
"432","DNAJC15","IL8","DNAJC15.IL8",1
"433","DNAJC15","PHLDA2","DNAJC15.PHLDA2",1
"434","DNAJC15","PRSS8","DNAJC15.PRSS8",1
"435","DNAJC15","FZD9","DNAJC15.FZD9",1
"436","DNAJC15","SFRP1","DNAJC15.SFRP1",1
"437","DNAJC15","ZIM2","DNAJC15.ZIM2",1
"438","DNAJC15","EDNRB","DNAJC15.EDNRB",1
"439","DNAJC15","TJP2","DNAJC15.TJP2",1
"440","DNAJC15","TFF2","DNAJC15.TFF2",1
"441","DNAJC15","DIO3","DNAJC15.DIO3",1
"442","DNAJC15","KCNK4","DNAJC15.KCNK4",1
"443","DNAJC15","SLC22A18","DNAJC15.SLC22A18",1
"444","DNAJC15","ST6GAL1","DNAJC15.ST6GAL1",1
"445","PADI4","CD9","PADI4.CD9",1
"446","PADI4","GFAP","PADI4.GFAP",1
"447","PADI4","X9.Sep","PADI4.X9.Sep",1
"448","PADI4","EPO","PADI4.EPO",1
"449","PADI4","STAT5A","PADI4.STAT5A",1
"450","PADI4","ONECUT2","PADI4.ONECUT2",1
"451","PADI4","PRKCDBP","PADI4.PRKCDBP",1
"452","PADI4","TWIST1","PADI4.TWIST1",1
"453","PADI4","EMR3","PADI4.EMR3",1
"454","PADI4","SEMA3B","PADI4.SEMA3B",1
"455","PADI4","TNFRSF10C","PADI4.TNFRSF10C",1
"456","PADI4","CPA4","PADI4.CPA4",1
"457","PADI4","LAT","PADI4.LAT",1
"458","PADI4","ASCL2","PADI4.ASCL2",1
"459","PADI4","ITK","PADI4.ITK",1
"460","PADI4","HLA.DRA","PADI4.HLA.DRA",1
"461","PADI4","NPY","PADI4.NPY",1
"462","PADI4","ESR1","PADI4.ESR1",1
"463","PADI4","ISL1","PADI4.ISL1",1
"464","PADI4","SNRPN","PADI4.SNRPN",1
"465","PADI4","LIF","PADI4.LIF",1
"466","PADI4","VAMP8","PADI4.VAMP8",1
"467","PADI4","FLT4","PADI4.FLT4",1
"468","PADI4","KRT1","PADI4.KRT1",1
"469","PADI4","MUC1","PADI4.MUC1",1
"470","PADI4","IL1B","PADI4.IL1B",1
"471","PADI4","CD2","PADI4.CD2",1
"472","PADI4","MCF2","PADI4.MCF2",1
"473","PADI4","RUNX3","PADI4.RUNX3",1
"474","PADI4","ABCC2","PADI4.ABCC2",1
"475","PADI4","DSG1","PADI4.DSG1",1
"476","PADI4","MEG3","PADI4.MEG3",1
"477","PADI4","GNMT","PADI4.GNMT",1
"478","PADI4","SLC14A1","PADI4.SLC14A1",1
"479","PADI4","NOTCH3","PADI4.NOTCH3",1
"480","PADI4","RASGRF1","PADI4.RASGRF1",1
"481","PADI4","TNFSF8","PADI4.TNFSF8",1
"482","PADI4","MYOD1","PADI4.MYOD1",1
"483","PADI4","IL8","PADI4.IL8",1
"484","PADI4","PHLDA2","PADI4.PHLDA2",1
"485","PADI4","PRSS8","PADI4.PRSS8",1
"486","PADI4","FZD9","PADI4.FZD9",1
"487","PADI4","SFRP1","PADI4.SFRP1",1
"488","PADI4","ZIM2","PADI4.ZIM2",1
"489","PADI4","EDNRB","PADI4.EDNRB",1
"490","PADI4","TJP2","PADI4.TJP2",1
"491","PADI4","TFF2","PADI4.TFF2",1
"492","PADI4","DIO3","PADI4.DIO3",1
"493","PADI4","KCNK4","PADI4.KCNK4",1
"494","PADI4","SLC22A18","PADI4.SLC22A18",1
"495","PADI4","ST6GAL1","PADI4.ST6GAL1",1
"496","CD9","GFAP","CD9.GFAP",1
"497","CD9","X9.Sep","CD9.X9.Sep",1
"498","CD9","EPO","CD9.EPO",1
"499","CD9","STAT5A","CD9.STAT5A",1
"500","CD9","ONECUT2","CD9.ONECUT2",1
"501","CD9","PRKCDBP","CD9.PRKCDBP",1
"502","CD9","TWIST1","CD9.TWIST1",1
"503","CD9","EMR3","CD9.EMR3",1
"504","CD9","SEMA3B","CD9.SEMA3B",1
"505","CD9","TNFRSF10C","CD9.TNFRSF10C",1
"506","CD9","CPA4","CD9.CPA4",1
"507","CD9","LAT","CD9.LAT",1
"508","CD9","ASCL2","CD9.ASCL2",1
"509","CD9","ITK","CD9.ITK",1
"510","CD9","HLA.DRA","CD9.HLA.DRA",1
"511","CD9","NPY","CD9.NPY",1
"512","CD9","ESR1","CD9.ESR1",1
