,ABI1,BCL10,BMPR1A,BTG1,CBFB,CDKN2C,CHIC2,DAXX,EXT2,FLT3,H3F3A,H3F3B,LASP1,MAP2K4,MDM2,MLLT3,MSN,NCOA4,NRAS,PRCC,RB1,SET,SFRS3,SMARCE1,TP53,TPM3,TRIM27,ABL1,AKT1,ASXL1,BCL9,BRD3,BRD4,CIC,CNOT3,CRTC3,HIP1,MED12,MEN1,MLLT1,MN1,MYST4,NOTCH1,NUMA1,NUP214,SETBP1,STK11,TCF3,TCF7L2,TSC1,TSC2,ZNF384,ABL2,BCL3,BCL6,ETV1,ETV6,GATA3,HOXD11,JUN,KCNJ5,KLF4,LMO1,MTCP1,MUC1,MYC,NR4A3,NTRK1,PAX5,PER1,RUNX1,SOX2,ZNF331,ACSL3,CDH1,GOLGA5,GPHN,KRAS,KTN1,PICALM,PPARG,RAP1GDS1,TFEB,WRN,XPA,AKAP9,APC,ARHGEF12,ATRX,BRAF,DICER1,ELK4,ERCC4,LPP,MLLT4,NCOA2,NF1,NSD1,PBRM1,PCM1,PTPN11,RBM15,SETD2,TPR,TRIM33,TRIP11,TRRAP,UBR5,WHSC1L1,AKT2,BCR,CACNA1D,CALR,CARS,CBLC,CCNB1IP1,CDK4,COX6C,CREB3L1,DDIT3,EIF4A2,ETV4,FANCE,FGFR1,GATA2,GMPS,GNAS,HOXA11,MLH1,PIM1,RAF1,RET,RPN1,SDC4,SOCS1,TFG,ALDH2,ATP2B3,CAMTA1,CCND1,CHN1,DDX10,FANCF,GATA1,HIST1H4I,LIFR,MLF1,PBX1,PIK3R1,RAD51L1,SDHC,YWHAE,ALK,ATIC,CEBPA,CHEK2,CLTCL1,ETV5,HMGA1,HMGA2,HOXC11,HOXD13,IDH1,MET,PDE4DIP,RANBP17,RECQL4,SLC34A2,WT1,ARID1A,ARNT,ATM,BCL2,BCOR,C2orf44,CASP8,CCDC6,CREB1,CREB3L2,CREBBP,DDX6,EGFR,EML4,EP300,EPS15,ERCC3,ERCC5,FBXO11,FGFR2,FIP1L1,FUBP1,HLF,JAK1,MALT1,MLLT10,MSH2,MSH6,NCOA1,NONO,PMS1,PTEN,SF3B1,STAG2,STAT3,STAT5B,TBL1XR1,THRAP3,WWTR1,XPC,XPO1,ASPSCR1,CCND2,CCND3,CD79B,CDKN2A,DDB2,DNM2,FANCG,FGFR1OP,FSTL3,HOXC13,HRAS,LYL1,MAP2K2,MAX,MYCN,NDRG1,NFIB,PPP2R1A,RAC1,RARA,SH3GL1,SMARCB1,TFPT,U2AF1,ATF1,CDC73,CLTC,IL6ST,KIF5B,NFE2L2,PAFAH1B2,PIK3CA,POT1,PRKAR1A,RAD21,SUZ12,TCEA1,WAS,ATP1A1,BAP1,CHCHD7,FH,FNBP1,GNA11,GPC3,HERPUD1,IDH2,KIT,MITF,PLAG1,PRDM16,SDHB,SDHD,TMPRSS2,AXIN1,BCL11A,BCL7A,ERBB2,ERCC2,FANCC,FGFR3,FHIT,HOXA9,MAF,NF2,NT5C2,PALB2,PAX8,PMS2,RNF43,SMO,SS18L1,TFE3,TNFRSF14,BCL11B,CD74,CD79A,CIITA,CYLD,GAS7,IKZF1,IL21R,IRF4,ITK,JAK3,LCK,LCP1,MYD88,POU2AF1,PRF1,PTPRC,TNFRSF17,BIRC3,BLM,BRCA1,BRCA2,BRIP1,BUB1B,CANT1,CDK6,CSF3R,ELF4,EZH2,FAM46C,FANCA,FCGR2B,IL7R,JAK2,MAFB,MAP2K1,NOTCH2,NUP98,X6.Sep,SRGAP3,SYK,TCF12,TFRC,TNFAIP3,TOP1,CBFA2T3,CDH11,COL1A1,ELN,EXT1,LHFP,MKL1,MYH11,MYH9,NTRK3,OMD,PCSK7,PDGFRA,PDGFRB,TPM4,CBLB,DDX5,DNMT3A,EWSR1,FBXW7,FUS,HNRNPA2B1,MDM4,MUTYH,MYB,NFKB2,RALGDS,SFPQ,SMARCA4,SS18,TAF15,USP6,WHSC1,ZRSR2,CCNE1,MYCL1,SSX2,TCL6,TERT,CTNNB1,ERG,FLI1,HEY1,KDR,LMO2,PDGFB,PRDM1,SH2B3,TAL1,TSHR,NACA,NPM1,RPL10,RPL22,RPL5
APOA1,0.0071342,0,0,0,0,0,0.015317,0,0,0.041857,0.032531,0,0,0,0,0,0,0.065387,0,0,0,0,0,0.0013452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018345,0,0,0,0,0.030582,0,0,0,0,0,0,0,0,0,0,0,0.015318,0,0,0,0,-0.0033006,0,0,0,0,0.023144,-0.013536,0,0,0,0,0,0.021267,0,0,0,0,0.029585,0,0,0.0099628,0,0,0,0.014439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002303,0,0,0,0.014992,0,0,0,0,0,0,0.0051437,0,0,0.0024502,0,0,0,0.00060344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026162,0,0.0029247,0,0,0,0,0,0,0,0,0.0051199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00050731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNK4,0,0,0.0065346,0,0,0,0,0,0.006894,0,-0.0090862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015218,0,0,0,0,0.011779,0,0.020232,0.066838,0,0,0,0.04864,0,0,0.025186,0.060914,0,0,0.060756,0.03405,0,0,0,0,0,0.0094323,0,0,0,0,0.0026547,0.0018782,0,0,0,0,0.010384,0,0,0,0,0,0,0,0,-0.0091452,0,0,0,0,0,0,0,0,0,0.0052599,0.058815,0,0.028311,0.015463,0,0.0037157,0,0,0,0,0,0,0.0043966,0.014985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0087387,-0.0034284,0,-0.013973,-0.098621,0,0,0,0.025257,-0.022261,0,0,0,0,-0.0077854,0,0,0,-0.063105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011815,0,0,0,0.015043,0,0,0.003112,0,0,0,0,0,0,0,0,0.027112,0,0,0,0,0,0.0044952,0,0,0,0,0,0.0098262,0,0,0,0.009396,0,0,0,0.030334,0,0,0.0064511,0,0.034652,0,0,0,0.019871,0,-0.0055502,0,0,0,0,0,0.056955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053267,0,0,-0.0068096,0,0,0,0,0,0,-0.017561,-0.011299,0.0054744,0,0,0,0,-0.0036677,0,0,-0.011808,-0.018663,0,0,0.027953,0,0,0,0,0,0,0,0,0,0.014353,0,-0.072397,0,0,0,0,0,0,0,0,0,6.81E-10,0,0,0,0,2.62E-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082563,0,0,0,0,0,0,0,0,0,0,0,-0.011218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021835,0,0,0,0.03682,0,0,0,0,0,0.003406,0.071923,0,0,0,0,0,0,0.032384,0,0,0,0,0,0,0.031548,0.0078973,0,0.0019828,0,0.021935,0.039704,0.048657,0.00050026,0,-0.013682,0,0,0,0
DES,0.0085294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030568,0,0.0032235,0,0,0,0,0,0,0,0.0017669,0.0005093,0,0,-0.013048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036205,0,0,-0.29835,0,0,0,0,0.018709,0,0,0,0,0,0,0.0043556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017891,0,0,0,0,0.008928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034695,0,0,0.068195,0,0,0,0,0,0.026303,0,0,0,-0.002834,0,0.059744,0,0,0.017523,0,0,0.014046,0,0,0,0,0,0,0,0,0,0,0,0.042057,0,0,0.035972,0,0,0,0,0,0,0.0045255,0.0072576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0013203,0,0,0,-2.05E-05,0,0,0,0,0,0,0.00086231,0,0,0,0,0,0.00030057,0,0,0,0,0,0,0.022277,0,0,0,0,0,0.011295,0,0.042645,0.020376,0,-0.0084321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012994,0,0,0,-0.0030654,0,-0.040789,0,0,0,0,0,0,0,-0.012178,0,-0.033744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUCY2F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016729,0.067766,0,0,0,0,0,0,0,0,0.0007003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041053,0.0026732,0,0.020454,0,0.021493,0.0024743,0.072198,0.05782,0,0.043873,0,0,0,0.031444,0,0,9.50E-06,0,0.0050206,0.037336,0.017968,0,0,0.030459,0.022917,0,0.04209,0,0,0,0.0017251,0,0,0,0,0,0,0.047582,0,0.012259,0,0,0,0.040059,0,0,0.0088915,0,0,0.033895,0,0,0,0,-0.0094306,0,0,0,0,0,0,0.012022,-0.031016,0,0.0061518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050788,0,0,0,0,0,0,0,0,0,0.025627,0,0.021825,0,0,0,0,0,0,0.0092339,0,0,0.026457,0,0,0,0,0,0,0,0,0.0076588,0,0,0,0,0.052061,0,0,0,0,0,0,0,0.014114,0,0,0,0,0,0,0,0,0.026253,0,0,0,0,0.0037636,0,0,0.031878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021602,0.024547,0.0088683,0,0,0,0.041895,0,0,0.0024084,0,0,0,0.0027947,0,0,0,0,0,0,0,0,0.0018252,0,0,0,0,-0.0025553,0.023307,0,0,0.014545,0,0,0,0.035412,0.053218,0,0.077108,0,0,0,0,0,0,0,0,0,0.00026878,0,0,0,0,0,0,0,0.0032829,0.0012603,0,0,0,0,0,0,0,0.029487,0,0,0.0099625,0,0,0,0,0,0,0,0,0.017104,0,0.15848,0,0,0,0,0,0.0056603,0,0,0.016863,0.041285,0,0,0,0,0,0,0,0.010893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013845,0,0,0.0043302,0.019365,0,0,0,0,0,0,0,0,0,0,0,0.021623,0,0,0
SERPINB5,0,0,0,0,0,0,0.012528,0,0,0,0.057512,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049505,0.00035125,0,-8.71E-05,0,-0.030081,-0.066947,0,-0.030609,-0.088987,-0.016776,-0.075369,-0.058586,-0.053174,0,-0.055587,0,-0.060629,-0.010217,-0.15784,-0.04687,-0.088784,-0.0079638,0,0,-0.041332,0,-0.022503,-0.026337,0,0,0.00014689,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084717,-0.06714,-0.055233,-0.1645,-0.039652,-0.10706,-0.024745,0,-0.084985,-0.022553,-3.36E-05,-0.037608,-0.095103,0,-0.11396,0,-0.06637,-0.036825,-0.14229,-0.0869,-0.075971,-0.080796,-0.078048,-0.077517,0,0,0,0,0,0.011661,0,0.014204,0,0,0,0.0069962,0,0,0,0,0,0,0,0,0,0,0.010014,0.014307,0,0,0,0,0,0,-0.14849,0,0,0,0,0,0,0.0083942,0,0,0,0.0070818,0.0028151,0,0,0,0,0,0,0,0,0.0069903,0,0,0,0,-0.0083734,0,0.0032013,0,-0.053851,-0.0011879,-0.087399,-0.052995,0,0,-0.015804,0,0,-0.091763,-0.088198,-0.012805,-0.029458,-0.022569,-0.065872,-0.065022,0,-0.013896,0,0,-0.029784,-0.031084,0,0,-0.00060494,-0.070597,-0.019862,-0.015572,-0.044253,0,-0.015813,0,-0.028765,0,-0.0074668,-0.02712,0,-0.081821,0,-0.036149,0,0.0078114,0,0,0,0.020534,0,0,0,-0.019047,0,0,0.010105,0,0.00026109,0,0,0,0,0,0,0,0,0.028003,0,-0.0062331,0,0,0,0,-0.043508,0,0,0,0,0,0,0,0,-0.01799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055285,0,0,-0.011792,-0.0017354,0,0,0,-0.068012,0,0,-0.011501,0,-0.00092862,0,0,0,-0.076988,0,-0.078877,0,-2.57E-05,0,0,0,0,0,0,0,0,0,0,0,0,-0.06642,-0.15815,-0.081698,0,0,-0.017722,0,-0.021615,-0.0069582,0,0,0,0,-0.016857,0,0,-0.026174,-0.14762,0,0,0,0,-0.0037046,0,-0.039494,0,0,0,0,0,0,0,0,0,0,0,-0.037113,0,0,0,-0.040318,0,-0.0067369,-0.0090256,-0.01368,-0.024636,-0.026521,0,0,-0.0070337,0,-0.022588,-0.043538,-0.027595,-0.11126,0,0,-0.069843,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0085542,-0.038508,0,0,0.015368,0,0.029336,0,0.029874
BTK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0066347,0.019678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025997,0,0,0,0,0,0,-0.0013262,0,-0.012114,0,0,0,0,0,0,0,-0.048606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27E-05,0,1.77E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038436,0,0,0,0,0,0,0,0,0,0,0,0.0010634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024679,-0.0020918,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0058463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018749,0,0,0,0,0.017355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017594,0,0,0,0,0,0,-0.023451,0,0,0,0,0,0,0,0,0,0,0,0.034181,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017764,0,0,0,0,0
AIM2,0,0,0.04464,0,0.024026,0,0,0,0.048281,0,0,0,0,0,0,0,0.043995,0.011108,0,0,0,0,0,0,0,0.001463,0,0.0047495,0,0,0,0,0,0,0,0.069681,0.028652,0,0,0,0,0.031495,0,0,0,0.022596,0,0,0,0,0,0.0086718,0,0,0,0,0,0,0,0,0.0062622,0,0,0,0.0031027,0.097754,0.0028955,0,0,0,0,0,0.11636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0039047,0,0,0,0,0,0,0,0,0,0,0,-0.0032783,0,0,0,0,0,0,0.0010954,0,0,0,0,0.021422,0,0.0062175,0,0,0,0,0,0,-0.0045693,0,0,0,0,-0.02475,0,0,-0.019215,0,0.017515,-0.0057416,0,0,0.0025979,0,0,0,0,0.0069011,0,0,0,0,0,-0.0010022,-0.023175,0,0,0,0,0,0,0,0,0.0082108,-0.010905,0,0,0,0,0,0,0,0,0,0,0,0,0.02545,0,0,0,0,0,0,0,0,0.031686,0,0,0,0,0.0042912,0.0059799,0,0,0.0088002,0,0,0.020008,0,0,0,0.020394,0,0,0.030353,0,0,-0.032747,0,0,0.021075,0,0,0,0.0089933,0,0.004663,0,0,0,0,0.0049103,0,0,0,0,0,0.0070388,0,0,0,0,0,0,0,0.012657,0,0.0048433,0,0,0.012454,0,0,0,0.036688,0,0,0,0,-0.046621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0013128,0,-0.041379,0,-0.025765,0,0,0,0,0,0.00044109,0,0,0,0.0014543,0,0,0,0.00060679,0,0,0,0,0,0,0,0,-0.025957,-0.0010383,0,0,0,0,-0.021543,0,-0.073987,0,0.017118,0,0,0,0,0.046569,0,0,0,0,-0.033056,0.011936,0,0.033909,0,0,0,0,0,0.0031121,0,0,0,0,0,0,0.00062633,0,0.018721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00014784,-0.011599,0,-0.029957,0,-0.016565,0,-0.049437,0.015169,0.015719,0.0020972,0,0,0,0,0.0063006,0.028169,0,0,0.034235,0.026288,0.07524,0.059741,0.0014065
B3GALT5,0.0073102,-0.0018289,0,0,0,0,0.019451,0,0,0,0.024107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0040852,0,0,0,0,-0.010684,-0.0090281,0,0,0,0,0,0,0.016671,0,0,0,0,0,0,0,0,-0.024088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016096,-0.010289,-0.028289,-0.01459,0,-0.022446,0,0,0,0,0,0,0,0,0,0,-0.0031777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019877,0,0,0,0,0,-0.025158,-0.037882,0,0,0,0.013095,0.0070943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0081945,0,-0.0040176,0,0,0,-0.11013,0,0,0.017076,0,0.004258,0,0,0,0,0,0,0.0038967,0,0,0,0,0,0.010411,0,0,0,0,0,0,-0.026661,0.034326,0,0,0,0,0,0,0,-0.00067277,0,0,0,0,0,0,-0.019181,0,-0.0073656,0,-0.007755,0,0,0,0,-0.0021995,-0.014739,0,-0.018155,0,0,0,0,0,0,0,0,0,0,-0.0043277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063779,-0.0031361,0,0,0.0084795,0,0,0,-0.015838,-0.0059239,0,0,-0.023459,0,0,0,0.004638,0,0.0074761,0,-0.080642,-0.0026661,0,0,-0.079196,0,-0.075175,-0.0002834,-0.09263,0,0,0,0,0,0,-0.040924,0,0,0,-0.0057113,-0.00031938,0,0,0,0,0,0,0,0,0,0,0,0,-0.0054827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012779,0,0,-0.0093217,0,-0.024127,0,-0.0057129,0,0,0,0,0,0,0,0,0,0.010507,0,0,0,0,0,0,0,0.010588,0.01599,0,0,0.0084923
MMP19,0,0,0,0,0,0,0,0,0.0056274,0,0,0,0,0,0,0,0.0023122,0,0,0,0,0,0,0,0,0,0,0,0,-0.024845,0,0,0,0,0,0,0,0,0,0,0,-0.062938,0,0,0,-0.090988,0,0,-0.12195,-0.058293,0,0,0,0.02529,0,0,0,0,0,0.0037103,0.0070369,0.010641,0,0,0,0,0,0,0,0,0,0,0,-0.0017812,0,0,0,0,-0.0069196,-0.0020287,-0.007989,0,0,0,-0.0039961,-0.056559,0,0,-0.033799,-0.008439,0,-0.031562,0,-0.022387,0,-1.10E-05,-0.021149,0,0,-0.024917,0,0,-0.029904,-0.02243,-0.064684,-0.030224,0,0,-0.018616,0,0,0,0,0,0.059861,0,0,0,0,0,-0.0088666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041232,-0.034404,0,0,-0.060937,0,-0.054,0,0,0,-0.0083586,0.01694,0,0.043197,0,0,0,0,0,0,0,0.015963,0,0,0,0,0,0,0,0,-0.041622,0,0,-0.0071782,0,0,0,0,0,0,0,0,-0.026516,-0.11366,0,0,-0.039775,-0.0096786,-0.0089023,-0.01663,0,-0.044196,0,-0.011345,0,0,-0.038923,0,-0.032781,0,-0.094238,-0.10135,0,-0.045829,0,0,0,0,-0.06499,0,0,0,0,0,0,0,0,-0.018697,0,0,0.0013207,0.016129,0,0,0,0,0,0,0,0,0.001418,0,0.025954,-0.017015,0,-0.010687,0,0,0,0,0,-0.019315,-0.03289,-0.07505,0,-0.11653,0,-0.028409,-0.014464,-0.0021962,0,0,-0.11113,0,-0.035941,-0.064765,0,0,0,-0.02198,-0.045574,-0.017441,-0.051765,-0.0078226,0,0,0,-0.016598,0,0,0,-0.061793,0,0,0,0,0,-0.014214,0,-0.031797,0.0018183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018874,0,0,0,0,-0.0080327,0,0,0,-0.0063717,0,0,0,0,-0.019908,0,0,0,0.01495,0,0,0,0,0.008622,0,0,0,0,0,0,0,0,0,0,0.0072033,0.0016362,0,0,0,0,0,0,0,-0.0057643,0,0,0,0,0,0,0,0,-0.00014843,0,0,0.060606,0,0.057701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020723
DMP1,0.00089808,0,0,0.0090249,0,0,0,0,0,0.013406,0,0,0,0,0,0.010318,0,0.016302,0,0,0,0,0,0,0,0,0,0,-0.0072478,0,0,-0.025071,0,0,0,-0.03865,0,0,0,-0.0087201,-0.058241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085237,0,0.023715,0,0,0.0065597,0,0,0,0,0,0,0.006459,0,0.0032591,0,0,0.0015656,0,0,0,0,0.00085076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064532,0,0,-0.050596,0,-0.0099165,0,-0.0034844,0,0,0,0,0,-0.019328,0,0,-0.006038,-0.06729,0,0,0,0,0,0,0,0,0.020751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031696,0,0,0,0.028759,0,-0.029911,0,0,0,0.005839,0,0.055288,0.16842,0,0,0,0,0.0085518,0,0,0,0,0.00013746,0,0,0,1.03E-09,0,0,0,0,0,0,0.00011621,0,0.000289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011403,0,0,-0.014193,0,-0.013119,-0.0053115,-0.037946,0,0,-0.012115,-0.006355,-0.0090413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025418,-0.011449,0,0,-0.0025665,0,-0.0024292,0,0,0,-0.0035559,0,0,0,-0.0018079,0
SPDEF,0,0,0.0011601,0,0,0,0,0,0,0,0,0,0,0,0,0.001741,0,0,0,0,0,0.00073017,0,0,0,0,0,0,0,0,0,0.017611,0,0,0,0,0,0,0,0.024293,0,0,0,0,0,0,0.0042081,0,0,0,0,0,0,0,0,0,0,0.032869,0,0,0,0.021083,0,-0.023891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00080653,0.0069366,0,0,0,0,0,0,0,0,0,-0.022159,0,0,0,0.003669,0,-0.0046462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0095866,0,0,0,0,0,0,0,0,0,0,0,-0.017783,-0.016237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021953,0,0,0,0,0,0,0,0,-0.010064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
